"Model";"Time";"RSS";"Cos";"Dev";"Sil";"Purity";"Set";"Iter"
"NMF";276.741;0.0391;0.4962;0.021;0.0437;0.6262;"Test";80
"NNLM";154.175;0.0376;0.4961;0.0175;0.0286;0.7819;"Test";80
"AIRWLS";182.554;0.0369;0.496;0.0174;0.4027;0.9137;"Test";80
"Newton";102.948;0.0369;0.496;0.0178;0.4038;0.9096;"Test";80
"C-SGD";44.457;0.037;0.496;0.0166;0.4457;0.9463;"Test";80
"B-SGD";27.889;0.0368;0.496;0.0166;0.3042;0.9007;"Test";80
"AvaGrad";64.577;0.0439;0.0115;0.0275;-0.0237;0.2681;"Full";81
"Fisher";118.277;0.0401;0.0105;0.0176;0.2511;0.7392;"Full";81
"NBWaVE";118.614;0.0393;0.0103;0.0168;0.4827;0.9944;"Full";81
"CMF";197.808;0.04;0.0105;Inf;0.2086;0.7278;"Full";81
"NMF";276.328;0.0415;0.0109;0.0198;0.1666;0.7232;"Full";81
"NNLM";154.297;0.039;0.0103;0.0158;0.0901;0.6846;"Full";81
"AIRWLS";140.406;0.0383;0.0101;0.0145;0.4672;0.9985;"Full";81
"Newton";95.951;0.0383;0.0101;0.0146;0.4626;0.9985;"Full";81
"C-SGD";44.943;0.0381;0.01;0.0153;0.4033;0.9277;"Full";81
"B-SGD";27.812;0.0377;0.01;0.0155;0.4066;0.8955;"Full";81
"AvaGrad";64.577;0.0439;0.149;0.0273;-0.0237;0.2681;"Train";81
"Fisher";118.277;0.04;0.1482;0.0158;0.2511;0.7392;"Train";81
"NBWaVE";118.614;0.0391;0.1479;0.0166;0.4827;0.9944;"Train";81
"CMF";197.808;0.0399;0.1481;0.0161;0.2086;0.7278;"Train";81
"NMF";276.328;0.0414;0.1485;0.0187;0.1666;0.7232;"Train";81
"NNLM";154.297;0.039;0.1479;0.0154;0.0901;0.6846;"Train";81
"AIRWLS";140.406;0.0382;0.1477;0.014;0.4672;0.9985;"Train";81
"Newton";95.951;0.0382;0.1477;0.014;0.4626;0.9985;"Train";81
"C-SGD";44.943;0.0379;0.1477;0.015;0.4033;0.9277;"Train";81
"B-SGD";27.812;0.0374;0.1476;0.0153;0.4066;0.8955;"Train";81
"AvaGrad";64.577;0.0441;0.4971;0.0281;-0.0237;0.2681;"Test";81
"Fisher";118.277;0.0404;0.4965;0.0228;0.2511;0.7392;"Test";81
"NBWaVE";118.614;0.0399;0.4965;0.0176;0.4827;0.9944;"Test";81
"CMF";197.808;0.0403;0.4967;Inf;0.2086;0.7278;"Test";81
"NMF";276.328;0.0417;0.4967;0.0231;0.1666;0.7232;"Test";81
"NNLM";154.297;0.0393;0.4965;0.0171;0.0901;0.6846;"Test";81
"AIRWLS";140.406;0.0385;0.4964;0.0162;0.4672;0.9985;"Test";81
"Newton";95.951;0.0385;0.4964;0.0165;0.4626;0.9985;"Test";81
"C-SGD";44.943;0.0386;0.4964;0.0162;0.4033;0.9277;"Test";81
"B-SGD";27.812;0.0386;0.4965;0.0163;0.4066;0.8955;"Test";81
"AvaGrad";74.407;0.0433;0.0111;0.0226;-0.0267;0.2554;"Full";82
"Fisher";122.263;0.0391;0.0101;0.0167;0.4092;0.9561;"Full";82
"NBWaVE";120.481;0.0386;0.0099;0.0167;0.4736;0.9999;"Full";82
"CMF";208.512;0.0397;0.0102;0.0171;0.031;0.4229;"Full";82
"NMF";275.877;0.0405;0.0104;0.0179;-0.0054;0.409;"Full";82
"NNLM";154.082;0.0389;0.01;0.016;-0.0131;0.7237;"Full";82
"AIRWLS";138.184;0.0376;0.0097;0.015;0.4827;0.9999;"Full";82
"Newton";86.259;0.0375;0.0097;0.0152;0.4825;0.9999;"Full";82
"C-SGD";45.172;0.0375;0.0097;0.0154;0.4648;0.9681;"Full";82
"B-SGD";27.556;0.0371;0.0096;0.0154;0.4523;0.9739;"Full";82
"AvaGrad";74.407;0.0433;0.1488;0.0226;-0.0267;0.2554;"Train";82
"Fisher";122.263;0.0391;0.1479;0.0161;0.4092;0.9561;"Train";82
"NBWaVE";120.481;0.0385;0.1477;0.0166;0.4736;0.9999;"Train";82
"CMF";208.512;0.0397;0.148;0.0163;0.031;0.4229;"Train";82
"NMF";275.877;0.0405;0.1482;0.0174;-0.0054;0.409;"Train";82
"NNLM";154.082;0.0389;0.1478;0.0158;-0.0131;0.7237;"Train";82
"AIRWLS";138.184;0.0375;0.1475;0.0146;0.4827;0.9999;"Train";82
"Newton";86.259;0.0375;0.1475;0.0146;0.4825;0.9999;"Train";82
"C-SGD";45.172;0.0373;0.1475;0.0152;0.4648;0.9681;"Train";82
"B-SGD";27.556;0.0369;0.1474;0.0153;0.4523;0.9739;"Train";82
"AvaGrad";74.407;0.0433;0.4967;0.0228;-0.0267;0.2554;"Test";82
"Fisher";122.263;0.0394;0.4962;0.0184;0.4092;0.9561;"Test";82
"NBWaVE";120.481;0.0391;0.4961;0.0169;0.4736;0.9999;"Test";82
"CMF";208.512;0.0398;0.4963;0.0194;0.031;0.4229;"Test";82
"NMF";275.877;0.0406;0.4963;0.0192;-0.0054;0.409;"Test";82
"NNLM";154.082;0.0391;0.4962;0.0168;-0.0131;0.7237;"Test";82
"AIRWLS";138.184;0.0378;0.496;0.0162;0.4827;0.9999;"Test";82
"Newton";86.259;0.0378;0.496;0.0167;0.4825;0.9999;"Test";82
"C-SGD";45.172;0.038;0.4961;0.0159;0.4648;0.9681;"Test";82
"B-SGD";27.556;0.0378;0.4961;0.0159;0.4523;0.9739;"Test";82
"AvaGrad";197.859;0.0431;0.0115;0.022;-0.0188;0.2572;"Full";83
"Fisher";132.512;0.0394;0.0106;0.0162;0.2404;0.7867;"Full";83
"NBWaVE";122.497;0.0387;0.0104;0.0159;0.4944;0.9922;"Full";83
"CMF";207.662;0.0395;0.0106;0.0164;0.0442;0.512;"Full";83
"NMF";277.337;0.0404;0.0108;0.0173;0.0409;0.585;"Full";83
"NNLM";154.124;0.0385;0.0104;0.015;0.0233;0.763;"Full";83
"AIRWLS";178.666;0.0378;0.0102;0.0143;0.3876;0.9262;"Full";83
"Newton";104.635;0.0378;0.0102;0.0144;0.3998;0.9216;"Full";83
"C-SGD";45.246;0.0375;0.0101;0.0145;0.4077;0.9428;"Full";83
"B-SGD";27.885;0.0371;0.01;0.0146;0.3963;0.9429;"Full";83
"AvaGrad";197.859;0.0431;0.1492;0.0219;-0.0188;0.2572;"Train";83
"Fisher";132.512;0.0393;0.1484;0.0152;0.2404;0.7867;"Train";83
"NBWaVE";122.497;0.0385;0.1482;0.0158;0.4944;0.9922;"Train";83
"CMF";207.662;0.0394;0.1484;0.0154;0.0442;0.512;"Train";83
"NMF";277.337;0.0404;0.1487;0.0167;0.0409;0.585;"Train";83
"NNLM";154.124;0.0385;0.1482;0.0146;0.0233;0.763;"Train";83
"AIRWLS";178.666;0.0377;0.1481;0.0137;0.3876;0.9262;"Train";83
"Newton";104.635;0.0377;0.1481;0.0137;0.3998;0.9216;"Train";83
"C-SGD";45.246;0.0373;0.148;0.0143;0.4077;0.9428;"Train";83
"B-SGD";27.885;0.0368;0.1479;0.0144;0.3963;0.9429;"Train";83
"AvaGrad";197.859;0.0432;0.4968;0.0223;-0.0188;0.2572;"Test";83
"Fisher";132.512;0.0396;0.4962;0.0191;0.2404;0.7867;"Test";83
"NBWaVE";122.497;0.0392;0.4962;0.0163;0.4944;0.9922;"Test";83
"CMF";207.662;0.0396;0.4963;0.0192;0.0442;0.512;"Test";83
"NMF";277.337;0.0406;0.4963;0.019;0.0409;0.585;"Test";83
"NNLM";154.124;0.0387;0.4962;0.0159;0.0233;0.763;"Test";83
"AIRWLS";178.666;0.038;0.4961;0.0158;0.3876;0.9262;"Test";83
"Newton";104.635;0.038;0.4961;0.0164;0.3998;0.9216;"Test";83
"C-SGD";45.246;0.038;0.4961;0.0151;0.4077;0.9428;"Test";83
"B-SGD";27.885;0.0379;0.4961;0.0151;0.3963;0.9429;"Test";83
"AvaGrad";65.911;0.0434;0.0119;0.0228;-0.024;0.2606;"Full";84
"Fisher";240.88;0.0398;0.0109;0.0164;0.3723;0.8955;"Full";84
"NBWaVE";119.099;0.0393;0.0107;0.0163;0.4623;0.9943;"Full";84
"CMF";218.643;0.0398;0.0109;0.0164;0.022;0.4871;"Full";84
"NMF";278.383;0.0409;0.0112;0.0178;-0.0329;0.4528;"Full";84
"NNLM";154.358;0.039;0.0107;0.0155;0.0027;0.7888;"Full";84
"AIRWLS";120.336;0.0383;0.0105;0.0146;0.4823;0.9823;"Full";84
"Newton";90.407;0.0382;0.0105;0.0146;0.4847;0.9864;"Full";84
"C-SGD";44.37;0.0381;0.0105;0.015;0.3893;0.9352;"Full";84
"B-SGD";27.743;0.0377;0.0104;0.015;0.4502;0.9574;"Full";84
"AvaGrad";65.911;0.0434;0.1497;0.0227;-0.024;0.2606;"Train";84
"Fisher";240.88;0.0397;0.1488;0.0157;0.3723;0.8955;"Train";84
"NBWaVE";119.099;0.0391;0.1487;0.0162;0.4623;0.9943;"Train";84
"CMF";218.643;0.0397;0.1488;0.0158;0.022;0.4871;"Train";84
"NMF";278.383;0.0408;0.1491;0.0174;-0.0329;0.4528;"Train";84
"NNLM";154.358;0.0389;0.1486;0.0152;0.0027;0.7888;"Train";84
"AIRWLS";120.336;0.0382;0.1485;0.0142;0.4823;0.9823;"Train";84
"Newton";90.407;0.0381;0.1485;0.0141;0.4847;0.9864;"Train";84
"C-SGD";44.37;0.0379;0.1484;0.0148;0.3893;0.9352;"Train";84
"B-SGD";27.743;0.0374;0.1483;0.0148;0.4502;0.9574;"Train";84
"AvaGrad";65.911;0.0436;0.4967;0.0231;-0.024;0.2606;"Test";84
"Fisher";240.88;0.04;0.4962;0.0185;0.3723;0.8955;"Test";84
"NBWaVE";119.099;0.0398;0.4962;0.0167;0.4623;0.9943;"Test";84
"CMF";218.643;0.04;0.4963;0.0181;0.022;0.4871;"Test";84
"NMF";278.383;0.0411;0.4963;0.019;-0.0329;0.4528;"Test";84
"NNLM";154.358;0.0392;0.4962;0.0163;0.0027;0.7888;"Test";84
"AIRWLS";120.336;0.0386;0.4961;0.0158;0.4823;0.9823;"Test";84
"Newton";90.407;0.0385;0.4961;0.016;0.4847;0.9864;"Test";84
"C-SGD";44.37;0.0387;0.4961;0.0156;0.3893;0.9352;"Test";84
"B-SGD";27.743;0.0385;0.4961;0.0155;0.4502;0.9574;"Test";84
"AvaGrad";62.906;0.0432;0.0099;0.0267;-0.0169;0.2573;"Full";85
"Fisher";119.062;0.0387;0.0089;0.0182;0.402;0.9788;"Full";85
"NBWaVE";120.487;0.0382;0.0088;0.018;0.464;0.9993;"Full";85
"CMF";202.066;0.0399;0.0092;Inf;0.0381;0.6179;"Full";85
"NMF";275.999;0.0402;0.0092;0.0204;0.0153;0.6045;"Full";85
"NNLM";138.899;0.0385;0.0089;0.0193;0.0183;0.729;"Full";85
"AIRWLS";152.127;0.0371;0.0086;0.016;0.4892;0.9999;"Full";85
"Newton";92.185;0.0371;0.0086;0.016;0.4496;0.9999;"Full";85
"C-SGD";44.887;0.0369;0.0085;0.0169;0.4549;0.9781;"Full";85
"B-SGD";28.113;0.0366;0.0085;0.0172;0.4239;0.9574;"Full";85
"AvaGrad";62.906;0.0432;0.1476;0.0265;-0.0169;0.2573;"Train";85
"Fisher";119.062;0.0386;0.1468;0.017;0.402;0.9788;"Train";85
"NBWaVE";120.487;0.0381;0.1466;0.0177;0.464;0.9993;"Train";85
"CMF";202.066;0.039;0.1467;0.0177;0.0381;0.6179;"Train";85
"NMF";275.999;0.0402;0.1471;0.0195;0.0153;0.6045;"Train";85
"NNLM";138.899;0.0382;0.1466;0.0171;0.0183;0.729;"Train";85
"AIRWLS";152.127;0.037;0.1464;0.0155;0.4892;0.9999;"Train";85
"Newton";92.185;0.037;0.1464;0.0155;0.4496;0.9999;"Train";85
"C-SGD";44.887;0.0368;0.1464;0.0166;0.4549;0.9781;"Train";85
"B-SGD";28.113;0.0364;0.1463;0.0167;0.4239;0.9574;"Train";85
"AvaGrad";62.906;0.0432;0.4962;0.0272;-0.0169;0.2573;"Test";85
"Fisher";119.062;0.0389;0.4957;0.0218;0.402;0.9788;"Test";85
"NBWaVE";120.487;0.0387;0.4957;0.0189;0.464;0.9993;"Test";85
"CMF";202.066;0.0423;0.4964;Inf;0.0381;0.6179;"Test";85
"NMF";275.999;0.0404;0.4959;0.0231;0.0153;0.6045;"Test";85
"NNLM";138.899;0.0392;0.496;0.0257;0.0183;0.729;"Test";85
"AIRWLS";152.127;0.0373;0.4957;0.0177;0.4892;0.9999;"Test";85
"Newton";92.185;0.0373;0.4956;0.0176;0.4496;0.9999;"Test";85
"C-SGD";44.887;0.0373;0.4957;0.0179;0.4549;0.9781;"Test";85
"B-SGD";28.113;0.0374;0.4957;0.0184;0.4239;0.9574;"Test";85
"AvaGrad";65.89;0.0433;0.0103;0.0244;-0.0366;0.2641;"Full";86
"Fisher";273.466;0.0396;0.0095;0.0171;0.2745;0.8186;"Full";86
"NBWaVE";119.052;0.039;0.0093;0.0169;0.4431;0.9933;"Full";86
"CMF";203.065;0.0392;0.0094;0.0164;6e-04;0.6694;"Full";86
"NMF";276.77;0.0404;0.0096;0.0181;0.0181;0.6022;"Full";86
"NNLM";154.818;0.0387;0.0093;0.0158;0.0186;0.6656;"Full";86
"AIRWLS";133.248;0.038;0.0091;0.015;0.4822;0.9909;"Full";86
"Newton";81.729;0.038;0.0091;0.015;0.4839;0.9899;"Full";86
"C-SGD";45.13;0.0378;0.0091;0.0154;0.4354;0.9514;"Full";86
"B-SGD";27.937;0.0375;0.009;0.0154;0.3972;0.9339;"Full";86
"AvaGrad";65.89;0.0433;0.1481;0.0243;-0.0366;0.2641;"Train";86
"Fisher";273.466;0.0396;0.1473;0.0162;0.2745;0.8186;"Train";86
"NBWaVE";119.052;0.0389;0.1472;0.0167;0.4431;0.9933;"Train";86
"CMF";203.065;0.0391;0.1472;0.0159;6e-04;0.6694;"Train";86
"NMF";276.77;0.0403;0.1475;0.0176;0.0181;0.6022;"Train";86
"NNLM";154.818;0.0387;0.1471;0.0155;0.0186;0.6656;"Train";86
"AIRWLS";133.248;0.0379;0.147;0.0145;0.4822;0.9909;"Train";86
"Newton";81.729;0.0379;0.147;0.0146;0.4839;0.9899;"Train";86
"C-SGD";45.13;0.0376;0.1469;0.0152;0.4354;0.9514;"Train";86
"B-SGD";27.937;0.0372;0.1468;0.0152;0.3972;0.9339;"Train";86
"AvaGrad";65.89;0.0434;0.4963;0.0247;-0.0366;0.2641;"Test";86
"Fisher";273.466;0.0398;0.4959;0.0195;0.2745;0.8186;"Test";86
"NBWaVE";119.052;0.0396;0.4959;0.0173;0.4431;0.9933;"Test";86
"CMF";203.065;0.0393;0.4959;0.0178;6e-04;0.6694;"Test";86
"NMF";276.77;0.0405;0.496;0.0194;0.0181;0.6022;"Test";86
"NNLM";154.818;0.0389;0.4959;0.0167;0.0186;0.6656;"Test";86
"AIRWLS";133.248;0.0382;0.4958;0.0163;0.4822;0.9909;"Test";86
"Newton";81.729;0.0382;0.4958;0.0162;0.4839;0.9899;"Test";86
"C-SGD";45.13;0.0383;0.4958;0.016;0.4354;0.9514;"Test";86
"B-SGD";27.937;0.0382;0.4958;0.016;0.3972;0.9339;"Test";86
"AvaGrad";61.541;0.0446;0.0105;0.0245;-0.0162;0.2578;"Full";87
"Fisher";133.24;0.0404;0.0095;0.0177;0.4077;0.944;"Full";87
"NBWaVE";123.838;0.0399;0.0094;0.0175;0.5073;0.9989;"Full";87
"CMF";211.059;0.0403;0.0095;Inf;0.0752;0.5356;"Full";87
"NMF";NA;NA;NA;NA;NA;NA;"Full";87
"NNLM";154.359;0.0395;0.0093;0.0167;0.0289;0.7102;"Full";87
"AIRWLS";114.081;0.0388;0.0092;0.0157;0.5222;0.9998;"Full";87
"Newton";79.785;0.0388;0.0092;0.0159;0.5004;0.9996;"Full";87
"C-SGD";45.059;0.0386;0.0091;0.0161;0.4602;0.9745;"Full";87
"B-SGD";27.198;0.0383;0.0091;0.0163;0.4648;0.9618;"Full";87
"AvaGrad";61.541;0.0445;0.1483;0.0243;-0.0162;0.2578;"Train";87
"Fisher";133.24;0.0403;0.1475;0.0169;0.4077;0.944;"Train";87
"NBWaVE";123.838;0.0397;0.1473;0.0174;0.5073;0.9989;"Train";87
"CMF";211.059;0.0403;0.1474;0.0172;0.0752;0.5356;"Train";87
"NMF";NA;NA;NA;NA;NA;NA;"Train";87
"NNLM";154.359;0.0394;0.1473;0.0164;0.0289;0.7102;"Train";87
"AIRWLS";114.081;0.0386;0.1471;0.0153;0.5222;0.9998;"Train";87
"Newton";79.785;0.0386;0.1471;0.0153;0.5004;0.9996;"Train";87
"C-SGD";45.059;0.0384;0.1471;0.0159;0.4602;0.9745;"Train";87
"B-SGD";27.198;0.038;0.147;0.0161;0.4648;0.9618;"Train";87
"AvaGrad";61.541;0.0448;0.4963;0.0249;-0.0162;0.2578;"Test";87
"Fisher";133.24;0.0408;0.4958;0.0198;0.4077;0.944;"Test";87
"NBWaVE";123.838;0.0406;0.4958;0.018;0.5073;0.9989;"Test";87
"CMF";211.059;0.0406;0.4959;Inf;0.0752;0.5356;"Test";87
"NMF";NA;NA;NA;NA;NA;NA;"Test";87
"NNLM";154.359;0.0398;0.4958;0.0175;0.0289;0.7102;"Test";87
"AIRWLS";114.081;0.0392;0.4957;0.0171;0.5222;0.9998;"Test";87
"Newton";79.785;0.0391;0.4957;0.0175;0.5004;0.9996;"Test";87
"C-SGD";45.059;0.0393;0.4957;0.0168;0.4602;0.9745;"Test";87
"B-SGD";27.198;0.0392;0.4957;0.0169;0.4648;0.9618;"Test";87
"AvaGrad";200.646;0.0418;0.012;0.0207;-0.0387;0.2636;"Full";88
"Fisher";118.43;0.0382;0.011;0.015;0.3374;0.8542;"Full";88
"NBWaVE";115.733;0.0376;0.0108;0.0149;0.4882;0.9969;"Full";88
"CMF";210.929;0.0384;0.011;Inf;0.0508;0.56;"Full";88
"NMF";NA;NA;NA;NA;NA;NA;"Full";88
"NNLM";153.844;0.0375;0.0108;Inf;0.0653;0.7079;"Full";88
"AIRWLS";143.079;0.0367;0.0106;0.0133;0.511;0.9891;"Full";88
"Newton";108.137;0.0367;0.0106;0.0135;0.5041;0.9872;"Full";88
"C-SGD";43.764;0.0364;0.0105;0.0136;0.4581;0.9875;"Full";88
"B-SGD";27.425;0.0361;0.0104;0.0136;0.4933;0.9755;"Full";88
"AvaGrad";200.646;0.0418;0.1496;0.0206;-0.0387;0.2636;"Train";88
"Fisher";118.43;0.0382;0.1488;0.0141;0.3374;0.8542;"Train";88
"NBWaVE";115.733;0.0375;0.1486;0.0148;0.4882;0.9969;"Train";88
"CMF";210.929;0.0383;0.1488;0.0145;0.0508;0.56;"Train";88
"NMF";NA;NA;NA;NA;NA;NA;"Train";88
"NNLM";153.844;0.0374;0.1486;0.0139;0.0653;0.7079;"Train";88
"AIRWLS";143.079;0.0366;0.1484;0.0127;0.511;0.9891;"Train";88
"Newton";108.137;0.0366;0.1484;0.0127;0.5041;0.9872;"Train";88
"C-SGD";43.764;0.0363;0.1483;0.0134;0.4581;0.9875;"Train";88
"B-SGD";27.425;0.0359;0.1482;0.0134;0.4933;0.9755;"Train";88
"AvaGrad";200.646;0.0418;0.4969;0.0209;-0.0387;0.2636;"Test";88
"Fisher";118.43;0.0384;0.4964;0.0176;0.3374;0.8542;"Test";88
"NBWaVE";115.733;0.0381;0.4963;0.0152;0.4882;0.9969;"Test";88
"CMF";210.929;0.0384;0.4965;Inf;0.0508;0.56;"Test";88
"NMF";NA;NA;NA;NA;NA;NA;"Test";88
"NNLM";153.844;0.0376;0.4963;Inf;0.0653;0.7079;"Test";88
"AIRWLS";143.079;0.0368;0.4962;0.015;0.511;0.9891;"Test";88
"Newton";108.137;0.0369;0.4963;0.0161;0.5041;0.9872;"Test";88
"C-SGD";43.764;0.0368;0.4962;0.0141;0.4581;0.9875;"Test";88
"B-SGD";27.425;0.0367;0.4963;0.0142;0.4933;0.9755;"Test";88
"AvaGrad";54.76;0.0426;0.0104;0.0248;-0.0288;0.2631;"Full";89
"Fisher";135.472;0.0387;0.0095;0.0173;0.2352;0.7418;"Full";89
"NBWaVE";156.582;0.038;0.0093;0.0169;0.5019;0.983;"Full";89
"CMF";199.244;0.0385;0.0095;0.0171;0.0257;0.426;"Full";89
"NMF";276.359;0.0397;0.0097;0.0183;0.0132;0.421;"Full";89
"NNLM";154.35;0.0377;0.0093;0.0157;-0.014;0.7144;"Full";89
"AIRWLS";147.074;0.037;0.0091;0.015;0.4547;0.9441;"Full";89
"Newton";103.279;0.037;0.0091;0.0151;0.4182;0.9375;"Full";89
"C-SGD";44.47;0.0368;0.0091;0.0154;0.4309;0.9508;"Full";89
"B-SGD";27.629;0.0365;0.009;0.0155;0.4195;0.9209;"Full";89
"AvaGrad";54.76;0.0426;0.1484;0.0246;-0.0288;0.2631;"Train";89
"Fisher";135.472;0.0387;0.1476;0.0162;0.2352;0.7418;"Train";89
"NBWaVE";156.582;0.0378;0.1474;0.0168;0.5019;0.983;"Train";89
"CMF";199.244;0.0385;0.1476;0.016;0.0257;0.426;"Train";89
"NMF";276.359;0.0396;0.1478;0.0176;0.0132;0.421;"Train";89
"NNLM";154.35;0.0376;0.1474;0.0154;-0.014;0.7144;"Train";89
"AIRWLS";147.074;0.0369;0.1473;0.0145;0.4547;0.9441;"Train";89
"Newton";103.279;0.0369;0.1473;0.0145;0.4182;0.9375;"Train";89
"C-SGD";44.47;0.0366;0.1472;0.0152;0.4309;0.9508;"Train";89
"B-SGD";27.629;0.0362;0.1471;0.0153;0.4195;0.9209;"Train";89
"AvaGrad";54.76;0.0426;0.496;0.0251;-0.0288;0.2631;"Test";89
"Fisher";135.472;0.0389;0.4955;0.0204;0.2352;0.7418;"Test";89
"NBWaVE";156.582;0.0385;0.4955;0.0173;0.5019;0.983;"Test";89
"CMF";199.244;0.0386;0.4955;0.0204;0.0257;0.426;"Test";89
"NMF";276.359;0.0398;0.4956;0.0202;0.0132;0.421;"Test";89
"NNLM";154.35;0.0378;0.4954;0.0166;-0.014;0.7144;"Test";89
"AIRWLS";147.074;0.0372;0.4953;0.0166;0.4547;0.9441;"Test";89
"Newton";103.279;0.0372;0.4953;0.0168;0.4182;0.9375;"Test";89
"C-SGD";44.47;0.0373;0.4954;0.0159;0.4309;0.9508;"Test";89
"B-SGD";27.629;0.0372;0.4954;0.016;0.4195;0.9209;"Test";89
"AvaGrad";727.109;0.044;0.0108;0.0251;-0.0307;0.2624;"Full";90
"Fisher";106.912;0.0401;0.0098;0.017;0.2707;0.7973;"Full";90
"NBWaVE";119.257;0.0395;0.0097;0.0167;0.5085;0.998;"Full";90
"CMF";205.009;0.0401;0.0099;Inf;0.0845;0.6242;"Full";90
"NMF";277.404;0.0411;0.0101;0.0185;0.0442;0.6041;"Full";90
"NNLM";155.02;0.0394;0.0097;0.0164;0.0296;0.7691;"Full";90
"AIRWLS";139.287;0.0384;0.0095;0.0148;0.5372;0.9975;"Full";90
"Newton";97.932;0.0384;0.0095;0.0149;0.4619;0.996;"Full";90
"C-SGD";45.357;0.0383;0.0095;0.0155;0.4502;0.9762;"Full";90
"B-SGD";27.984;0.0378;0.0094;0.0154;0.4399;0.967;"Full";90
"AvaGrad";727.109;0.044;0.1485;0.0249;-0.0307;0.2624;"Train";90
"Fisher";106.912;0.04;0.1477;0.0159;0.2707;0.7973;"Train";90
"NBWaVE";119.257;0.0393;0.1476;0.0165;0.5085;0.998;"Train";90
"CMF";205.009;0.04;0.1477;0.0164;0.0845;0.6242;"Train";90
"NMF";277.404;0.041;0.148;0.0177;0.0442;0.6041;"Train";90
"NNLM";155.02;0.0393;0.1476;0.0159;0.0296;0.7691;"Train";90
"AIRWLS";139.287;0.0383;0.1474;0.0143;0.5372;0.9975;"Train";90
"Newton";97.932;0.0383;0.1474;0.0143;0.4619;0.996;"Train";90
"C-SGD";45.357;0.0381;0.1473;0.0152;0.4502;0.9762;"Train";90
"B-SGD";27.984;0.0375;0.1472;0.0152;0.4399;0.967;"Train";90
"AvaGrad";727.109;0.0442;0.4965;0.0255;-0.0307;0.2624;"Test";90
"Fisher";106.912;0.0404;0.496;0.0201;0.2707;0.7973;"Test";90
"NBWaVE";119.257;0.0401;0.496;0.0173;0.5085;0.998;"Test";90
"CMF";205.009;0.0405;0.4962;Inf;0.0845;0.6242;"Test";90
"NMF";277.404;0.0414;0.4961;0.0206;0.0442;0.6041;"Test";90
"NNLM";155.02;0.0397;0.496;0.0179;0.0296;0.7691;"Test";90
"AIRWLS";139.287;0.0387;0.4959;0.0164;0.5372;0.9975;"Test";90
"Newton";97.932;0.0387;0.4959;0.0166;0.4619;0.996;"Test";90
"C-SGD";45.357;0.0389;0.4959;0.0163;0.4502;0.9762;"Test";90
"B-SGD";27.984;0.0387;0.4959;0.016;0.4399;0.967;"Test";90
"AvaGrad";70.18;0.0448;0.0096;0.0264;-0.0217;0.2599;"Full";91
"Fisher";270.876;0.0405;0.0087;0.0189;0.3586;0.8854;"Full";91
"NBWaVE";127.493;0.04;0.0086;0.0187;0.4815;0.9948;"Full";91
"CMF";210.964;0.0407;0.0088;0.0193;0.0205;0.5879;"Full";91
"NMF";277.101;0.0417;0.0089;0.0205;-0.0017;0.5898;"Full";91
"NNLM";209.642;0.0397;0.0086;0.018;-0.009;0.8246;"Full";91
"AIRWLS";116.793;0.0388;0.0084;0.0166;0.4955;0.9913;"Full";91
"Newton";112.035;0.0389;0.0084;0.0168;0.4739;0.982;"Full";91
"C-SGD";44.884;0.0386;0.0083;0.0171;0.4658;0.9796;"Full";91
"B-SGD";27.551;0.0382;0.0083;0.0173;0.3869;0.9472;"Full";91
"AvaGrad";70.18;0.0448;0.1476;0.0263;-0.0217;0.2599;"Train";91
"Fisher";270.876;0.0404;0.1468;0.0178;0.3586;0.8854;"Train";91
"NBWaVE";127.493;0.0397;0.1467;0.0185;0.4815;0.9948;"Train";91
"CMF";210.964;0.0406;0.1469;0.0183;0.0205;0.5879;"Train";91
"NMF";277.101;0.0416;0.1471;0.0198;-0.0017;0.5898;"Train";91
"NNLM";209.642;0.0396;0.1467;0.0176;-0.009;0.8246;"Train";91
"AIRWLS";116.793;0.0387;0.1465;0.0161;0.4955;0.9913;"Train";91
"Newton";112.035;0.0387;0.1465;0.0161;0.4739;0.982;"Train";91
"C-SGD";44.884;0.0384;0.1465;0.0168;0.4658;0.9796;"Train";91
"B-SGD";27.551;0.0379;0.1464;0.017;0.3869;0.9472;"Train";91
"AvaGrad";70.18;0.045;0.4958;0.0268;-0.0217;0.2599;"Test";91
"Fisher";270.876;0.0408;0.4952;0.0219;0.3586;0.8854;"Test";91
"NBWaVE";127.493;0.0406;0.4952;0.0192;0.4815;0.9948;"Test";91
"CMF";210.964;0.041;0.4954;0.0223;0.0205;0.5879;"Test";91
"NMF";277.101;0.042;0.4954;0.0224;-0.0017;0.5898;"Test";91
"NNLM";209.642;0.04;0.4952;0.0193;-0.009;0.8246;"Test";91
"AIRWLS";116.793;0.0391;0.4951;0.0182;0.4955;0.9913;"Test";91
"Newton";112.035;0.0392;0.4951;0.0188;0.4739;0.982;"Test";91
"C-SGD";44.884;0.0392;0.4951;0.0179;0.4658;0.9796;"Test";91
"B-SGD";27.551;0.0391;0.4951;0.0179;0.3869;0.9472;"Test";91
"AvaGrad";743.459;0.0417;0.0112;0.024;-0.0212;0.2578;"Full";92
"Fisher";156.059;0.038;0.0102;0.0163;0.3122;0.8717;"Full";92
"NBWaVE";115.742;0.0374;0.0101;0.0162;0.5073;0.9982;"Full";92
"CMF";201.317;0.0381;0.0103;0.0165;0.0618;0.6062;"Full";92
