"Model";"Time";"RSS";"Cos";"Dev";"Sil";"Purity";"Set";"Iter"
"AvaGrad";122.678;0.0489;0.4981;0.0269;-0.0231;0.2611;"Test";46
"Fisher";935.859;0.045;0.4975;0.022;0.4348;0.9594;"Test";46
"NBWaVE";205.398;0.0448;0.4975;0.0199;0.4553;0.9995;"Test";46
"CMF";343.022;0.0447;0.4975;0.021;-0.0182;0.5593;"Test";46
"NMF";NA;NA;NA;NA;NA;NA;"Test";46
"NNLM";366.866;0.0443;0.4975;0.0195;-0.0136;0.6373;"Test";46
"AIRWLS";228.946;0.0434;0.4973;0.0188;0.4286;0.9999;"Test";46
"Newton";175.524;0.0433;0.4973;0.0191;0.4726;0.9998;"Test";46
"C-SGD";65.981;0.0435;0.4974;0.0187;0.4937;0.9899;"Test";46
"B-SGD";42.199;0.0431;0.4973;0.0187;0.4311;0.9624;"Test";46
"AvaGrad";121.025;0.0487;0.0138;0.0246;-0.0224;0.2593;"Full";47
"Fisher";319.928;0.045;0.0128;0.0189;0.2825;0.8364;"Full";47
"NBWaVE";214.45;0.0444;0.0126;0.0188;0.4672;0.997;"Full";47
"CMF";352.801;0.0447;0.0128;0.0187;0.0355;0.6203;"Full";47
"NMF";NA;NA;NA;NA;NA;NA;"Full";47
"NNLM";273.624;0.0441;0.0126;0.018;0.002;0.73;"Full";47
"AIRWLS";238.596;0.0433;0.0124;0.0171;0.4209;0.9959;"Full";47
"Newton";182.331;0.0433;0.0124;0.0172;0.4959;0.9952;"Full";47
"C-SGD";65.468;0.0432;0.0124;0.0175;0.4492;0.9803;"Full";47
"B-SGD";42.018;0.0426;0.0122;0.0176;0.4628;0.9645;"Full";47
"AvaGrad";121.025;0.0487;0.1513;0.0246;-0.0224;0.2593;"Train";47
"Fisher";319.928;0.0449;0.1504;0.0183;0.2825;0.8364;"Train";47
"NBWaVE";214.45;0.0443;0.1503;0.0187;0.4672;0.997;"Train";47
"CMF";352.801;0.0447;0.1504;0.0182;0.0355;0.6203;"Train";47
"NMF";NA;NA;NA;NA;NA;NA;"Train";47
"NNLM";273.624;0.044;0.1502;0.0177;0.002;0.73;"Train";47
"AIRWLS";238.596;0.0432;0.15;0.0167;0.4209;0.9959;"Train";47
"Newton";182.331;0.0432;0.15;0.0168;0.4959;0.9952;"Train";47
"C-SGD";65.468;0.043;0.15;0.0173;0.4492;0.9803;"Train";47
"B-SGD";42.018;0.0424;0.1499;0.0175;0.4628;0.9645;"Train";47
"AvaGrad";121.025;0.0487;0.4978;0.0248;-0.0224;0.2593;"Test";47
"Fisher";319.928;0.0451;0.4972;0.0206;0.2825;0.8364;"Test";47
"NBWaVE";214.45;0.0449;0.4972;0.0191;0.4672;0.997;"Test";47
"CMF";352.801;0.0448;0.4973;0.0202;0.0355;0.6203;"Test";47
"NMF";NA;NA;NA;NA;NA;NA;"Test";47
"NNLM";273.624;0.0442;0.4972;0.0188;0.002;0.73;"Test";47
"AIRWLS";238.596;0.0435;0.4971;0.0182;0.4209;0.9959;"Test";47
"Newton";182.331;0.0435;0.4971;0.0183;0.4959;0.9952;"Test";47
"C-SGD";65.468;0.0436;0.4971;0.018;0.4492;0.9803;"Test";47
"B-SGD";42.018;0.0432;0.4971;0.018;0.4628;0.9645;"Test";47
"AvaGrad";115.408;0.0477;0.0134;0.0249;-0.0146;0.2583;"Full";48
"Fisher";419.671;0.0439;0.0123;0.0188;0.4214;0.9555;"Full";48
"NBWaVE";210.084;0.0435;0.0122;0.0187;0.4249;0.9999;"Full";48
"CMF";340.236;0.0442;0.0125;0.02;0.0078;0.4471;"Full";48
"NMF";NA;NA;NA;NA;NA;NA;"Full";48
"NNLM";367.217;0.0432;0.0122;0.0181;-0.0118;0.7797;"Full";48
"AIRWLS";192.28;0.0424;0.012;0.0172;0.504;0.9994;"Full";48
"Newton";166.008;0.0424;0.012;0.0172;0.4572;0.9992;"Full";48
"C-SGD";66.156;0.0423;0.0119;0.0175;0.4523;0.9771;"Full";48
"B-SGD";42.306;0.0417;0.0118;0.0175;0.4605;0.9953;"Full";48
"AvaGrad";115.408;0.0477;0.1508;0.0248;-0.0146;0.2583;"Train";48
"Fisher";419.671;0.0439;0.1499;0.0182;0.4214;0.9555;"Train";48
"NBWaVE";210.084;0.0434;0.1497;0.0186;0.4249;0.9999;"Train";48
"CMF";340.236;0.0442;0.1499;0.0187;0.0078;0.4471;"Train";48
"NMF";NA;NA;NA;NA;NA;NA;"Train";48
"NNLM";367.217;0.0431;0.1497;0.0179;-0.0118;0.7797;"Train";48
"AIRWLS";192.28;0.0423;0.1495;0.0167;0.504;0.9994;"Train";48
"Newton";166.008;0.0423;0.1495;0.0167;0.4572;0.9992;"Train";48
"C-SGD";66.156;0.0422;0.1495;0.0174;0.4523;0.9771;"Train";48
"B-SGD";42.306;0.0415;0.1493;0.0173;0.4605;0.9953;"Train";48
"AvaGrad";115.408;0.0477;0.4978;0.025;-0.0146;0.2583;"Test";48
"Fisher";419.671;0.0441;0.4973;0.0205;0.4214;0.9555;"Test";48
"NBWaVE";210.084;0.0439;0.4972;0.019;0.4249;0.9999;"Test";48
"CMF";340.236;0.0443;0.4974;0.0237;0.0078;0.4471;"Test";48
"NMF";NA;NA;NA;NA;NA;NA;"Test";48
"NNLM";367.217;0.0433;0.4972;0.0188;-0.0118;0.7797;"Test";48
"AIRWLS";192.28;0.0426;0.4971;0.0183;0.504;0.9994;"Test";48
"Newton";166.008;0.0426;0.4971;0.0186;0.4572;0.9992;"Test";48
"C-SGD";66.156;0.0427;0.4971;0.018;0.4523;0.9771;"Test";48
"B-SGD";42.306;0.0421;0.4971;0.0179;0.4605;0.9953;"Test";48
"AvaGrad";124.882;0.0485;0.0148;0.026;-0.0166;0.2574;"Full";49
"Fisher";390.197;0.0447;0.0137;0.0193;0.3982;0.9294;"Full";49
"NBWaVE";210.697;0.0442;0.0136;0.0191;0.4264;0.9978;"Full";49
"CMF";355.209;0.0443;0.0136;0.019;0.0122;0.6915;"Full";49
"NMF";479.856;0.0456;0.014;0.0207;0.0251;0.6318;"Full";49
"NNLM";272.389;0.0439;0.0135;0.0184;0.0245;0.798;"Full";49
"AIRWLS";174.904;0.0432;0.0133;0.0174;0.4533;0.9976;"Full";49
"Newton";168.556;0.0431;0.0133;0.0174;0.5087;0.9979;"Full";49
"C-SGD";65.663;0.043;0.0133;0.0177;0.4772;0.9925;"Full";49
"B-SGD";41.636;0.0424;0.0131;0.0178;0.422;0.9808;"Full";49
"AvaGrad";124.882;0.0485;0.1521;0.0259;-0.0166;0.2574;"Train";49
"Fisher";390.197;0.0446;0.1512;0.0186;0.3982;0.9294;"Train";49
"NBWaVE";210.697;0.0441;0.151;0.019;0.4264;0.9978;"Train";49
"CMF";355.209;0.0443;0.1511;0.0184;0.0122;0.6915;"Train";49
"NMF";479.856;0.0456;0.1514;0.0203;0.0251;0.6318;"Train";49
"NNLM";272.389;0.0439;0.151;0.0181;0.0245;0.798;"Train";49
"AIRWLS";174.904;0.0431;0.1508;0.0171;0.4533;0.9976;"Train";49
"Newton";168.556;0.0431;0.1508;0.0171;0.5087;0.9979;"Train";49
"C-SGD";65.663;0.0429;0.1507;0.0176;0.4772;0.9925;"Train";49
"B-SGD";41.636;0.0423;0.1506;0.0177;0.422;0.9808;"Train";49
"AvaGrad";124.882;0.0484;0.4983;0.0262;-0.0166;0.2574;"Test";49
"Fisher";390.197;0.0448;0.4977;0.0212;0.3982;0.9294;"Test";49
"NBWaVE";210.697;0.0446;0.4977;0.0194;0.4264;0.9978;"Test";49
"CMF";355.209;0.0443;0.4977;0.0205;0.0122;0.6915;"Test";49
"NMF";479.856;0.0457;0.4979;0.0218;0.0251;0.6318;"Test";49
"NNLM";272.389;0.044;0.4977;0.0191;0.0245;0.798;"Test";49
"AIRWLS";174.904;0.0433;0.4976;0.0182;0.4533;0.9976;"Test";49
"Newton";168.556;0.0433;0.4975;0.0183;0.5087;0.9979;"Test";49
"C-SGD";65.663;0.0433;0.4976;0.0182;0.4772;0.9925;"Test";49
"B-SGD";41.636;0.0428;0.4975;0.0182;0.422;0.9808;"Test";49
"AvaGrad";112.795;0.0495;0.0141;0.0267;-0.0356;0.2637;"Full";50
"Fisher";373.689;0.0458;0.0131;0.0195;0.4189;0.9463;"Full";50
"NBWaVE";204.852;0.0455;0.013;0.0195;0.4703;0.9955;"Full";50
"CMF";344.993;0.0454;0.013;0.0193;0.0489;0.7379;"Full";50
"NMF";NA;NA;NA;NA;NA;NA;"Full";50
"NNLM";267.805;0.045;0.0129;0.0188;0.0049;0.8223;"Full";50
"AIRWLS";211.262;0.0444;0.0127;0.0176;0.4312;0.9975;"Full";50
"Newton";220.278;0.0444;0.0127;0.0176;0.4453;0.9973;"Full";50
"C-SGD";65.758;0.0443;0.0127;0.0182;0.45;0.9613;"Full";50
"B-SGD";41.692;0.0437;0.0126;0.0182;0.4104;0.9744;"Full";50
"AvaGrad";112.795;0.0495;0.1516;0.0266;-0.0356;0.2637;"Train";50
"Fisher";373.689;0.0458;0.1507;0.0188;0.4189;0.9463;"Train";50
"NBWaVE";204.852;0.0453;0.1506;0.0194;0.4703;0.9955;"Train";50
"CMF";344.993;0.0453;0.1506;0.0189;0.0489;0.7379;"Train";50
"NMF";NA;NA;NA;NA;NA;NA;"Train";50
"NNLM";267.805;0.0449;0.1505;0.0185;0.0049;0.8223;"Train";50
"AIRWLS";211.262;0.0443;0.1504;0.0172;0.4312;0.9975;"Train";50
"Newton";220.278;0.0443;0.1504;0.0172;0.4453;0.9973;"Train";50
"C-SGD";65.758;0.0441;0.1503;0.018;0.45;0.9613;"Train";50
"B-SGD";41.692;0.0435;0.1502;0.018;0.4104;0.9744;"Train";50
"AvaGrad";112.795;0.0496;0.4979;0.0271;-0.0356;0.2637;"Test";50
"Fisher";373.689;0.046;0.4973;0.0215;0.4189;0.9463;"Test";50
"NBWaVE";204.852;0.0459;0.4973;0.0199;0.4703;0.9955;"Test";50
"CMF";344.993;0.0455;0.4973;0.0207;0.0489;0.7379;"Test";50
"NMF";NA;NA;NA;NA;NA;NA;"Test";50
"NNLM";267.805;0.0452;0.4973;0.0197;0.0049;0.8223;"Test";50
"AIRWLS";211.262;0.0446;0.4972;0.0188;0.4312;0.9975;"Test";50
"Newton";220.278;0.0446;0.4972;0.0188;0.4453;0.9973;"Test";50
"C-SGD";65.758;0.0447;0.4972;0.0188;0.45;0.9613;"Test";50
"B-SGD";41.692;0.0443;0.4972;0.0187;0.4104;0.9744;"Test";50
"AvaGrad";200.891;0.0493;0.014;0.0266;-0.0199;0.2605;"Full";51
"Fisher";409.862;0.0452;0.0129;0.0196;0.2988;0.8308;"Full";51
"NBWaVE";209.198;0.0447;0.0128;0.0194;0.4627;0.9963;"Full";51
"CMF";351.817;0.045;0.0129;0.0195;0.075;0.6954;"Full";51
"NMF";480.141;0.0463;0.0132;0.0211;0.0301;0.7077;"Full";51
"NNLM";270.327;0.0445;0.0127;0.0189;0.044;0.8088;"Full";51
"AIRWLS";199.608;0.0435;0.0125;0.0177;0.4568;0.99;"Full";51
"Newton";159.845;0.0435;0.0125;0.0177;0.4763;0.9881;"Full";51
"C-SGD";65.483;0.0434;0.0125;0.0182;0.4513;0.9554;"Full";51
"B-SGD";41.719;0.0427;0.0123;0.018;0.4416;0.979;"Full";51
"AvaGrad";200.891;0.0493;0.1513;0.0265;-0.0199;0.2605;"Train";51
"Fisher";409.862;0.0451;0.1504;0.0189;0.2988;0.8308;"Train";51
"NBWaVE";209.198;0.0446;0.1502;0.0193;0.4627;0.9963;"Train";51
"CMF";351.817;0.045;0.1504;0.019;0.075;0.6954;"Train";51
"NMF";480.141;0.0463;0.1507;0.0207;0.0301;0.7077;"Train";51
"NNLM";270.327;0.0444;0.1502;0.0186;0.044;0.8088;"Train";51
"AIRWLS";199.608;0.0434;0.15;0.0172;0.4568;0.99;"Train";51
"Newton";159.845;0.0434;0.15;0.0172;0.4763;0.9881;"Train";51
"C-SGD";65.483;0.0433;0.15;0.018;0.4513;0.9554;"Train";51
"B-SGD";41.719;0.0426;0.1498;0.0178;0.4416;0.979;"Train";51
"AvaGrad";200.891;0.0494;0.4981;0.0269;-0.0199;0.2605;"Test";51
"Fisher";409.862;0.0454;0.4975;0.0217;0.2988;0.8308;"Test";51
"NBWaVE";209.198;0.0451;0.4974;0.0198;0.4627;0.9963;"Test";51
"CMF";351.817;0.0452;0.4975;0.0211;0.075;0.6954;"Test";51
"NMF";480.141;0.0465;0.4976;0.0223;0.0301;0.7077;"Test";51
"NNLM";270.327;0.0446;0.4974;0.0198;0.044;0.8088;"Test";51
"AIRWLS";199.608;0.0437;0.4973;0.0188;0.4568;0.99;"Test";51
"Newton";159.845;0.0437;0.4973;0.0189;0.4763;0.9881;"Test";51
"C-SGD";65.483;0.0438;0.4973;0.0188;0.4513;0.9554;"Test";51
"B-SGD";41.719;0.0432;0.4973;0.0185;0.4416;0.979;"Test";51
"AvaGrad";1061.02;0.0508;0.0136;0.026;-0.0097;0.2565;"Full";52
"Fisher";244.897;0.0467;0.0126;0.0189;0.2896;0.8197;"Full";52
"NBWaVE";204.906;0.0461;0.0124;0.0187;0.4517;0.9975;"Full";52
"CMF";345.473;0.0464;0.0125;0.0187;0.0547;0.6304;"Full";52
"NMF";480.911;0.0479;0.0129;0.0203;0.0235;0.6049;"Full";52
"NNLM";361.859;0.0457;0.0123;0.0179;0.031;0.7237;"Full";52
"AIRWLS";232.108;0.045;0.0121;0.0171;0.4795;0.9986;"Full";52
"Newton";144.027;0.0449;0.0121;0.0172;0.4336;0.9983;"Full";52
"C-SGD";66.122;0.0449;0.0121;0.0176;0.4612;0.9745;"Full";52
"B-SGD";42.358;0.0442;0.012;0.0175;0.4075;0.9534;"Full";52
"AvaGrad";1061.02;0.0508;0.1511;0.0259;-0.0097;0.2565;"Train";52
"Fisher";244.897;0.0466;0.1502;0.0181;0.2896;0.8197;"Train";52
"NBWaVE";204.906;0.046;0.15;0.0186;0.4517;0.9975;"Train";52
"CMF";345.473;0.0464;0.1502;0.0181;0.0547;0.6304;"Train";52
"NMF";480.911;0.0478;0.1505;0.0198;0.0235;0.6049;"Train";52
"NNLM";361.859;0.0457;0.15;0.0176;0.031;0.7237;"Train";52
"AIRWLS";232.108;0.0449;0.1498;0.0166;0.4795;0.9986;"Train";52
"Newton";144.027;0.0448;0.1498;0.0166;0.4336;0.9983;"Train";52
"C-SGD";66.122;0.0447;0.1498;0.0174;0.4612;0.9745;"Train";52
"B-SGD";42.358;0.044;0.1497;0.0174;0.4075;0.9534;"Train";52
"AvaGrad";1061.02;0.0508;0.4977;0.0264;-0.0097;0.2565;"Test";52
"Fisher";244.897;0.0469;0.4971;0.0213;0.2896;0.8197;"Test";52
"NBWaVE";204.906;0.0465;0.4971;0.0191;0.4517;0.9975;"Test";52
"CMF";345.473;0.0465;0.4971;0.0206;0.0547;0.6304;"Test";52
"NMF";480.911;0.048;0.4972;0.0218;0.0235;0.6049;"Test";52
"NNLM";361.859;0.0459;0.497;0.0187;0.031;0.7237;"Test";52
"AIRWLS";232.108;0.0451;0.4969;0.0184;0.4795;0.9986;"Test";52
"Newton";144.027;0.0451;0.4969;0.0188;0.4336;0.9983;"Test";52
"C-SGD";66.122;0.0453;0.497;0.018;0.4612;0.9745;"Test";52
"B-SGD";42.358;0.0448;0.4969;0.018;0.4075;0.9534;"Test";52
"AvaGrad";1519.824;0.0501;0.014;0.0272;-0.0242;0.2589;"Full";53
"Fisher";349.722;0.046;0.0129;0.0199;0.4015;0.9695;"Full";53
"NBWaVE";216.203;0.0457;0.0128;0.0199;0.4209;0.9995;"Full";53
"CMF";358.053;0.0458;0.0129;0.0199;0.0094;0.6354;"Full";53
"NMF";NA;NA;NA;NA;NA;NA;"Full";53
"NNLM";276.279;0.0454;0.0127;0.0193;0.0146;0.6932;"Full";53
"AIRWLS";257.896;0.0445;0.0125;0.0181;0.4649;0.9995;"Full";53
"Newton";155.747;0.0445;0.0125;0.0181;0.4498;0.9995;"Full";53
"C-SGD";66.032;0.0444;0.0125;0.0186;0.4784;0.984;"Full";53
"B-SGD";42.443;0.0438;0.0123;0.0185;0.4688;0.994;"Full";53
"AvaGrad";1519.824;0.0501;0.1514;0.0271;-0.0242;0.2589;"Train";53
"Fisher";349.722;0.046;0.1504;0.0193;0.4015;0.9695;"Train";53
"NBWaVE";216.203;0.0455;0.1503;0.0198;0.4209;0.9995;"Train";53
"CMF";358.053;0.0458;0.1504;0.0194;0.0094;0.6354;"Train";53
"NMF";NA;NA;NA;NA;NA;NA;"Train";53
"NNLM";276.279;0.0453;0.1503;0.0191;0.0146;0.6932;"Train";53
"AIRWLS";257.896;0.0445;0.1501;0.0177;0.4649;0.9995;"Train";53
"Newton";155.747;0.0444;0.1501;0.0177;0.4498;0.9995;"Train";53
"C-SGD";66.032;0.0443;0.15;0.0184;0.4784;0.984;"Train";53
"B-SGD";42.443;0.0436;0.1499;0.0184;0.4688;0.994;"Train";53
"AvaGrad";1519.824;0.05;0.4979;0.0274;-0.0242;0.2589;"Test";53
"Fisher";349.722;0.0461;0.4973;0.0217;0.4015;0.9695;"Test";53
"NBWaVE";216.203;0.046;0.4973;0.0202;0.4209;0.9995;"Test";53
"CMF";358.053;0.0458;0.4974;0.0213;0.0094;0.6354;"Test";53
"NMF";NA;NA;NA;NA;NA;NA;"Test";53
"NNLM";276.279;0.0455;0.4973;0.0201;0.0146;0.6932;"Test";53
"AIRWLS";257.896;0.0447;0.4972;0.0192;0.4649;0.9995;"Test";53
"Newton";155.747;0.0446;0.4972;0.0195;0.4498;0.9995;"Test";53
"C-SGD";66.032;0.0447;0.4972;0.0192;0.4784;0.984;"Test";53
"B-SGD";42.443;0.0442;0.4972;0.019;0.4688;0.994;"Test";53
"AvaGrad";120.743;0.0495;0.0127;0.0301;-0.0303;0.2642;"Full";54
"Fisher";251.129;0.0453;0.0117;0.0214;0.344;0.8877;"Full";54
"NBWaVE";207.794;0.0448;0.0115;0.0209;0.4736;0.9972;"Full";54
"CMF";339.737;0.0453;0.0117;Inf;0.1599;0.6819;"Full";54
"NMF";NA;NA;NA;NA;NA;NA;"Full";54
"NNLM";362.585;0.0444;0.0115;0.02;-0.0112;0.7719;"Full";54
"AIRWLS";216.663;0.0437;0.0113;0.0188;0.4258;0.9893;"Full";54
"Newton";186.929;0.0437;0.0113;0.0189;0.4658;0.9767;"Full";54
"C-SGD";65.884;0.0436;0.0113;0.0195;0.4471;0.9748;"Full";54
"B-SGD";41.907;0.043;0.0112;0.0194;0.3832;0.9509;"Full";54
"AvaGrad";120.743;0.0495;0.1502;0.0301;-0.0303;0.2642;"Train";54
"Fisher";251.129;0.0453;0.1493;0.0201;0.344;0.8877;"Train";54
"NBWaVE";207.794;0.0447;0.1492;0.0207;0.4736;0.9972;"Train";54
"CMF";339.737;0.0452;0.1493;0.0203;0.1599;0.6819;"Train";54
"NMF";NA;NA;NA;NA;NA;NA;"Train";54
"NNLM";362.585;0.0444;0.1491;0.0197;-0.0112;0.7719;"Train";54
"AIRWLS";216.663;0.0436;0.149;0.0184;0.4258;0.9893;"Train";54
"Newton";186.929;0.0436;0.149;0.0184;0.4658;0.9767;"Train";54
"C-SGD";65.884;0.0434;0.1489;0.0193;0.4471;0.9748;"Train";54
"B-SGD";41.907;0.0428;0.1488;0.0192;0.3832;0.9509;"Train";54
"AvaGrad";120.743;0.0495;0.4974;0.0304;-0.0303;0.2642;"Test";54
"Fisher";251.129;0.0455;0.4969;0.0252;0.344;0.8877;"Test";54
"NBWaVE";207.794;0.0452;0.4969;0.0213;0.4736;0.9972;"Test";54
"CMF";339.737;0.0454;0.497;Inf;0.1599;0.6819;"Test";54
"NMF";NA;NA;NA;NA;NA;NA;"Test";54
"NNLM";362.585;0.0446;0.4968;0.0211;-0.0112;0.7719;"Test";54
"AIRWLS";216.663;0.0438;0.4968;0.0201;0.4258;0.9893;"Test";54
"Newton";186.929;0.0438;0.4968;0.0205;0.4658;0.9767;"Test";54
"C-SGD";65.884;0.044;0.4968;0.0201;0.4471;0.9748;"Test";54
"B-SGD";41.907;0.0435;0.4967;0.0199;0.3832;0.9509;"Test";54
"AvaGrad";113.694;0.0484;0.0138;0.0282;-0.015;0.2594;"Full";55
"Fisher";318.652;0.044;0.0125;0.0202;0.4533;0.9866;"Full";55
"NBWaVE";206.206;0.0436;0.0124;0.0201;0.4005;0.9997;"Full";55
"CMF";344.356;0.0441;0.0126;0.0204;0.0362;0.7138;"Full";55
"NMF";483.957;0.0451;0.0128;0.0219;0.0054;0.6102;"Full";55
"NNLM";274;0.0436;0.0125;0.0197;-0.0098;0.763;"Full";55
"AIRWLS";167.165;0.0425;0.0122;0.0182;0.4859;1;"Full";55
"Newton";204.435;0.0425;0.0122;0.0182;0.4282;1;"Full";55
"C-SGD";66.83;0.0424;0.0121;0.0186;0.4998;0.9982;"Full";55
"B-SGD";42.587;0.0417;0.012;0.0186;0.4605;0.9984;"Full";55
"AvaGrad";113.694;0.0484;0.1512;0.0281;-0.015;0.2594;"Train";55
"Fisher";318.652;0.044;0.1502;0.0195;0.4533;0.9866;"Train";55
"NBWaVE";206.206;0.0435;0.15;0.02;0.4005;0.9997;"Train";55
"CMF";344.356;0.0441;0.1502;0.0198;0.0362;0.7138;"Train";55
"NMF";483.957;0.0451;0.1504;0.0215;0.0054;0.6102;"Train";55
"NNLM";274;0.0435;0.1501;0.0194;-0.0098;0.763;"Train";55
"AIRWLS";167.165;0.0424;0.1498;0.0177;0.4859;1;"Train";55
"Newton";204.435;0.0424;0.1498;0.0177;0.4282;1;"Train";55
"C-SGD";66.83;0.0422;0.1498;0.0185;0.4998;0.9982;"Train";55
"B-SGD";42.587;0.0416;0.1496;0.0185;0.4605;0.9984;"Train";55
"AvaGrad";113.694;0.0484;0.4978;0.0285;-0.015;0.2594;"Test";55
"Fisher";318.652;0.0442;0.4972;0.0221;0.4533;0.9866;"Test";55
"NBWaVE";206.206;0.044;0.4971;0.0205;0.4005;0.9997;"Test";55
"CMF";344.356;0.0442;0.4972;0.0222;0.0362;0.7138;"Test";55
"NMF";483.957;0.0452;0.4973;0.0231;0.0054;0.6102;"Test";55
"NNLM";274;0.0436;0.4972;0.0205;-0.0098;0.763;"Test";55
"AIRWLS";167.165;0.0426;0.497;0.0193;0.4859;1;"Test";55
"Newton";204.435;0.0426;0.497;0.0195;0.4282;1;"Test";55
"C-SGD";66.83;0.0427;0.497;0.0191;0.4998;0.9982;"Test";55
"B-SGD";42.587;0.0422;0.497;0.0191;0.4605;0.9984;"Test";55
"AvaGrad";117.786;0.0513;0.0134;0.0271;-0.013;0.2581;"Full";56
"Fisher";387.27;0.0472;0.0123;0.02;0.3517;0.8841;"Full";56
"NBWaVE";213.547;0.0467;0.0122;0.0199;0.4583;0.9975;"Full";56
"CMF";349.435;0.0469;0.0123;0.0198;-0.0126;0.6927;"Full";56
"NMF";NA;NA;NA;NA;NA;NA;"Full";56
"NNLM";275.636;0.0463;0.0121;0.0192;-0.0113;0.7625;"Full";56
"AIRWLS";175.403;0.0455;0.0119;0.0181;0.4631;0.9976;"Full";56
"Newton";151.781;0.0455;0.0119;0.0182;0.4622;0.9973;"Full";56
"C-SGD";66.163;0.0454;0.0119;0.0186;0.4511;0.9819;"Full";56
"B-SGD";42.128;0.0448;0.0118;0.0186;0.4548;0.9827;"Full";56
"AvaGrad";117.786;0.0513;0.1508;0.027;-0.013;0.2581;"Train";56
"Fisher";387.27;0.0471;0.1499;0.0192;0.3517;0.8841;"Train";56
"NBWaVE";213.547;0.0466;0.1497;0.0197;0.4583;0.9975;"Train";56
"CMF";349.435;0.0469;0.1498;0.0193;-0.0126;0.6927;"Train";56
"NMF";NA;NA;NA;NA;NA;NA;"Train";56
"NNLM";275.636;0.0463;0.1497;0.0189;-0.0113;0.7625;"Train";56
"AIRWLS";175.403;0.0455;0.1495;0.0177;0.4631;0.9976;"Train";56
"Newton";151.781;0.0454;0.1495;0.0177;0.4622;0.9973;"Train";56
"C-SGD";66.163;0.0453;0.1495;0.0184;0.4511;0.9819;"Train";56
"B-SGD";42.128;0.0447;0.1494;0.0184;0.4548;0.9827;"Train";56
"AvaGrad";117.786;0.0513;0.4978;0.0273;-0.013;0.2581;"Test";56
"Fisher";387.27;0.0474;0.4972;0.0221;0.3517;0.8841;"Test";56
"NBWaVE";213.547;0.0472;0.4972;0.0202;0.4583;0.9975;"Test";56
"CMF";349.435;0.047;0.4972;0.0214;-0.0126;0.6927;"Test";56
"NMF";NA;NA;NA;NA;NA;NA;"Test";56
"NNLM";275.636;0.0465;0.4972;0.02;-0.0113;0.7625;"Test";56
"AIRWLS";175.403;0.0457;0.4971;0.0193;0.4631;0.9976;"Test";56
"Newton";151.781;0.0457;0.4971;0.0196;0.4622;0.9973;"Test";56
"C-SGD";66.163;0.0459;0.4971;0.0191;0.4511;0.9819;"Test";56
"B-SGD";42.128;0.0454;0.497;0.0191;0.4548;0.9827;"Test";56
"AvaGrad";684.33;0.051;0.0133;0.0271;-0.0187;0.2583;"Full";57
"Fisher";255.197;0.0466;0.0121;0.0202;0.3898;0.9308;"Full";57
"NBWaVE";208.273;0.0461;0.012;0.0202;0.4577;0.9985;"Full";57
"CMF";348.015;0.0466;0.0122;0.0205;0.0307;0.6146;"Full";57
"NMF";484.722;0.0478;0.0125;0.0219;-0.0024;0.6494;"Full";57
"NNLM";273.988;0.0456;0.012;0.0195;0.0768;0.7735;"Full";57
"AIRWLS";197.995;0.0449;0.0118;0.0183;0.4936;0.9969;"Full";57
"Newton";161.301;0.0448;0.0118;0.0183;0.4771;0.9969;"Full";57
"C-SGD";66.424;0.0448;0.0117;0.0188;0.4219;0.9844;"Full";57
"B-SGD";42.403;0.0443;0.0116;0.0189;0.4178;0.9697;"Full";57
"AvaGrad";684.33;0.051;0.1509;0.027;-0.0187;0.2583;"Train";57
"Fisher";255.197;0.0465;0.1499;0.0196;0.3898;0.9308;"Train";57
"NBWaVE";208.273;0.046;0.1498;0.0201;0.4577;0.9985;"Train";57
"CMF";348.015;0.0466;0.1499;0.0199;0.0307;0.6146;"Train";57
"NMF";484.722;0.0478;0.1502;0.0216;-0.0024;0.6494;"Train";57
"NNLM";273.988;0.0456;0.1497;0.0192;0.0768;0.7735;"Train";57
"AIRWLS";197.995;0.0449;0.1496;0.0179;0.4936;0.9969;"Train";57
"Newton";161.301;0.0448;0.1496;0.018;0.4771;0.9969;"Train";57
"C-SGD";66.424;0.0447;0.1495;0.0186;0.4219;0.9844;"Train";57
"B-SGD";42.403;0.0441;0.1494;0.0187;0.4178;0.9697;"Train";57
"AvaGrad";684.33;0.0509;0.4974;0.0273;-0.0187;0.2583;"Test";57
"Fisher";255.197;0.0466;0.4968;0.0221;0.3898;0.9308;"Test";57
"NBWaVE";208.273;0.0464;0.4968;0.0204;0.4577;0.9985;"Test";57
"CMF";348.015;0.0466;0.4969;0.0221;0.0307;0.6146;"Test";57
"NMF";484.722;0.0478;0.497;0.0229;-0.0024;0.6494;"Test";57
"NNLM";273.988;0.0457;0.4967;0.0201;0.0768;0.7735;"Test";57
"AIRWLS";197.995;0.045;0.4967;0.0194;0.4936;0.9969;"Test";57
"Newton";161.301;0.0449;0.4967;0.0194;0.4771;0.9969;"Test";57
"C-SGD";66.424;0.0451;0.4967;0.0193;0.4219;0.9844;"Test";57
"B-SGD";42.403;0.0447;0.4967;0.0193;0.4178;0.9697;"Test";57
"AvaGrad";109.434;0.0492;0.0136;0.0271;-0.0174;0.2573;"Full";58
"Fisher";294.833;0.0452;0.0125;0.0196;0.4133;0.949;"Full";58
"NBWaVE";209.25;0.0448;0.0124;0.0195;0.4812;0.9983;"Full";58
"CMF";349.426;0.045;0.0125;0.0194;0.1122;0.8092;"Full";58
