"Model";"Time";"RSS";"Cos";"Dev";"Sil";"Purity";"Set";"Iter"
"Newton";70.094;0.0306;0.0073;0.0121;0.3805;0.7505;"Full";69
"C-SGD";40.188;0.0301;0.0072;0.0105;0.4171;0.775;"Full";69
"B-SGD";28.839;0.0301;0.0072;0.0107;0.3266;0.7355;"Full";69
"AvaGrad";159.424;0.0361;0.1467;0.0178;-0.0161;0.2578;"Train";69
"Fisher";228.196;0.0318;0.146;0.0091;0.2087;0.6468;"Train";69
"NBWaVE";173.147;0.0284;0.1452;0.0121;0.3902;0.7886;"Train";69
"CMF";542.431;0.032;0.1459;0.0089;0.032;0.5383;"Train";69
"NMF";429.986;0.0327;0.1462;0.0101;0.0269;0.5447;"Train";69
"NNLM";184.084;0.0305;0.1455;0.0087;0.0569;0.7091;"Train";69
"AIRWLS";171.853;0.0302;0.1455;0.0081;0.3832;0.7548;"Train";69
"Newton";70.094;0.0302;0.1456;0.0081;0.3805;0.7505;"Train";69
"C-SGD";40.188;0.029;0.1453;0.0095;0.4171;0.775;"Train";69
"B-SGD";28.839;0.028;0.1453;0.0101;0.3266;0.7355;"Train";69
"AvaGrad";159.424;0.0361;0.4951;0.0184;-0.0161;0.2578;"Test";69
"Fisher";228.196;0.0328;0.4945;0.0219;0.2087;0.6468;"Test";69
"NBWaVE";173.147;0.0335;0.4948;0.0132;0.3902;0.7886;"Test";69
"CMF";542.431;0.0333;0.4949;0.0313;0.032;0.5383;"Test";69
"NMF";429.986;0.0335;0.4946;0.0206;0.0269;0.5447;"Test";69
"NNLM";184.084;0.0315;0.4948;0.0143;0.0569;0.7091;"Test";69
"AIRWLS";171.853;0.0316;0.4947;0.0186;0.3832;0.7548;"Test";69
"Newton";70.094;0.0317;0.4947;0.0237;0.3805;0.7505;"Test";69
"C-SGD";40.188;0.033;0.4948;0.0134;0.4171;0.775;"Test";69
"B-SGD";28.839;0.036;0.495;0.0126;0.3266;0.7355;"Test";69
"AvaGrad";44.744;0.038;0.0081;0.0198;-0.012;0.2587;"Full";70
"Fisher";251.743;0.0338;0.0072;0.013;0.3054;0.7306;"Full";70
"NBWaVE";172.6;0.0314;0.0067;0.0127;0.4655;0.8151;"Full";70
"CMF";539.229;0.0336;0.0072;0.0143;0.0428;0.5893;"Full";70
"NMF";430.231;0.0346;0.0074;0.0135;0.1077;0.6073;"Full";70
"NNLM";183.586;0.0324;0.007;0.0105;0.1595;0.8045;"Full";70
"AIRWLS";172.318;0.0322;0.0069;0.011;0.5059;0.8387;"Full";70
"Newton";71.068;0.0322;0.0069;0.0123;0.4783;0.8409;"Full";70
"C-SGD";40.069;0.0317;0.0069;0.0108;0.4773;0.8167;"Full";70
"B-SGD";28.887;0.0319;0.0069;0.0111;0.3874;0.7911;"Full";70
"AvaGrad";44.744;0.0379;0.1461;0.0196;-0.012;0.2587;"Train";70
"Fisher";251.743;0.0335;0.1454;0.0095;0.3054;0.7306;"Train";70
"NBWaVE";172.6;0.0299;0.1447;0.0123;0.4655;0.8151;"Train";70
"CMF";539.229;0.0333;0.1454;0.0093;0.0428;0.5893;"Train";70
"NMF";430.231;0.0344;0.1456;0.0107;0.1077;0.6073;"Train";70
"NNLM";183.586;0.0321;0.145;0.0092;0.1595;0.8045;"Train";70
"AIRWLS";172.318;0.0318;0.145;0.0085;0.5059;0.8387;"Train";70
"Newton";71.068;0.0317;0.145;0.0085;0.4783;0.8409;"Train";70
"C-SGD";40.069;0.0305;0.1448;0.0099;0.4773;0.8167;"Train";70
"B-SGD";28.887;0.0294;0.1447;0.0104;0.3874;0.7911;"Train";70
"AvaGrad";44.744;0.038;0.4954;0.0203;-0.012;0.2587;"Test";70
"Fisher";251.743;0.0346;0.4948;0.0229;0.3054;0.7306;"Test";70
"NBWaVE";172.6;0.0354;0.495;0.0137;0.4655;0.8151;"Test";70
"CMF";539.229;0.0345;0.4948;0.0287;0.0428;0.5893;"Test";70
"NMF";430.231;0.0353;0.4949;0.0215;0.1077;0.6073;"Test";70
"NNLM";183.586;0.0332;0.495;0.0141;0.1595;0.8045;"Test";70
"AIRWLS";172.318;0.0333;0.4949;0.0183;0.5059;0.8387;"Test";70
"Newton";71.068;0.0334;0.4949;0.0233;0.4783;0.8409;"Test";70
"C-SGD";40.069;0.0352;0.4951;0.0135;0.4773;0.8167;"Test";70
"B-SGD";28.887;0.039;0.4952;0.0131;0.3874;0.7911;"Test";70
"AvaGrad";408.524;0.0354;0.0078;0.0173;0.1516;0.7428;"Full";71
"Fisher";185.801;0.0333;0.0074;0.0132;0.404;0.8014;"Full";71
"NBWaVE";199.44;0.0311;0.0069;0.0131;0.4272;0.8177;"Full";71
"CMF";543.032;0.0332;0.0074;0.0141;0.1887;0.7147;"Full";71
"NMF";430.375;0.0338;0.0075;0.0135;0.2054;0.7893;"Full";71
"NNLM";183.208;0.032;0.0071;0.0108;0.0868;0.8898;"Full";71
"AIRWLS";172.078;0.0318;0.0071;0.0112;0.5435;0.8724;"Full";71
"Newton";70.748;0.0318;0.0071;0.0122;0.5398;0.8699;"Full";71
"C-SGD";40.074;0.0313;0.007;0.0111;0.493;0.8336;"Full";71
"B-SGD";28.835;0.0311;0.0069;0.0114;0.4793;0.8138;"Full";71
"AvaGrad";408.524;0.0354;0.1459;0.0167;0.1516;0.7428;"Train";71
"Fisher";185.801;0.033;0.1456;0.0098;0.404;0.8014;"Train";71
"NBWaVE";199.44;0.0297;0.1449;0.0127;0.4272;0.8177;"Train";71
"CMF";543.032;0.0329;0.1455;0.0095;0.1887;0.7147;"Train";71
"NMF";430.375;0.0336;0.1458;0.0107;0.2054;0.7893;"Train";71
"NNLM";183.208;0.0317;0.1451;0.0094;0.0868;0.8898;"Train";71
"AIRWLS";172.078;0.0314;0.1451;0.0087;0.5435;0.8724;"Train";71
"Newton";70.748;0.0314;0.1452;0.0087;0.5398;0.8699;"Train";71
"C-SGD";40.074;0.0303;0.145;0.01;0.493;0.8336;"Train";71
"B-SGD";28.835;0.0288;0.1448;0.0107;0.4793;0.8138;"Train";71
"AvaGrad";408.524;0.0356;0.4951;0.0188;0.1516;0.7428;"Test";71
"Fisher";185.801;0.0341;0.4947;0.0229;0.404;0.8014;"Test";71
"NBWaVE";199.44;0.0351;0.4949;0.0143;0.4272;0.8177;"Test";71
"CMF";543.032;0.0341;0.495;0.0272;0.1887;0.7147;"Test";71
"NMF";430.375;0.0346;0.4947;0.0214;0.2054;0.7893;"Test";71
"NNLM";183.208;0.0328;0.495;0.015;0.0868;0.8898;"Test";71
"AIRWLS";172.078;0.0328;0.4949;0.0186;0.5435;0.8724;"Test";71
"Newton";70.748;0.0329;0.4949;0.0225;0.5398;0.8699;"Test";71
"C-SGD";40.074;0.0341;0.495;0.0142;0.493;0.8336;"Test";71
"B-SGD";28.835;0.0375;0.4951;0.0134;0.4793;0.8138;"Test";71
"AvaGrad";44.278;0.0402;0.0077;0.0235;-0.0169;0.2604;"Full";72
"Fisher";211.317;0.035;0.0068;0.0144;0.4422;0.8401;"Full";72
"NBWaVE";171.177;0.0325;0.0063;0.0138;0.5402;0.875;"Full";72
"CMF";579.922;0.0347;0.0067;0.0156;0.2798;0.8181;"Full";72
"NMF";NA;NA;NA;NA;NA;NA;"Full";72
"NNLM";183.513;0.0334;0.0065;0.0112;0.1309;0.9632;"Full";72
"AIRWLS";173.035;0.0331;0.0064;0.0116;0.6151;0.9113;"Full";72
"Newton";70.945;0.0331;0.0064;0.0126;0.6077;0.9081;"Full";72
"C-SGD";40.233;0.0329;0.0064;0.0117;0.5898;0.8869;"Full";72
"B-SGD";29.165;0.0331;0.0064;0.0119;0.5438;0.8781;"Full";72
"AvaGrad";44.278;0.0402;0.1458;0.0233;-0.0169;0.2604;"Train";72
"Fisher";211.317;0.0348;0.1451;0.0101;0.4422;0.8401;"Train";72
"NBWaVE";171.177;0.0311;0.1444;0.0133;0.5402;0.875;"Train";72
"CMF";579.922;0.0343;0.145;0.0097;0.2798;0.8181;"Train";72
"NMF";NA;NA;NA;NA;NA;NA;"Train";72
"NNLM";183.513;0.0331;0.1446;0.0097;0.1309;0.9632;"Train";72
"AIRWLS";173.035;0.0328;0.1446;0.0089;0.6151;0.9113;"Train";72
"Newton";70.945;0.0327;0.1447;0.0089;0.6077;0.9081;"Train";72
"C-SGD";40.233;0.0315;0.1445;0.0107;0.5898;0.8869;"Train";72
"B-SGD";29.165;0.0304;0.1445;0.0111;0.5438;0.8781;"Train";72
"AvaGrad";44.278;0.0401;0.495;0.0242;-0.0169;0.2604;"Test";72
"Fisher";211.317;0.0358;0.4943;0.0266;0.4422;0.8401;"Test";72
"NBWaVE";171.177;0.0366;0.4945;0.015;0.5402;0.875;"Test";72
"CMF";579.922;0.0356;0.4945;0.0322;0.2798;0.8181;"Test";72
"NMF";NA;NA;NA;NA;NA;NA;"Test";72
"NNLM";183.513;0.0341;0.4946;0.0154;0.1309;0.9632;"Test";72
"AIRWLS";173.035;0.0342;0.4945;0.0192;0.6151;0.9113;"Test";72
"Newton";70.945;0.0342;0.4944;0.0229;0.6077;0.9081;"Test";72
"C-SGD";40.233;0.0368;0.4946;0.0145;0.5898;0.8869;"Test";72
"B-SGD";29.165;0.041;0.4947;0.0142;0.5438;0.8781;"Test";72
"AvaGrad";30.593;0.0334;0.0085;0.0219;-0.0147;0.2658;"Full";73
"Fisher";207.906;0.0297;0.0076;0.0141;0.3895;0.7614;"Full";73
"NBWaVE";201.912;0.0277;0.0071;0.0137;0.4618;0.7961;"Full";73
"CMF";531.271;0.0295;0.0076;0.016;0.0462;0.6691;"Full";73
"NMF";NA;NA;NA;NA;NA;NA;"Full";73
"NNLM";185.201;0.0285;0.0073;0.0111;0.1071;0.8823;"Full";73
"AIRWLS";172.42;0.0283;0.0073;0.0118;0.5066;0.8421;"Full";73
"Newton";70.908;0.0283;0.0073;0.013;0.4953;0.8373;"Full";73
"C-SGD";40.154;0.0279;0.0072;0.0115;0.4923;0.8227;"Full";73
"B-SGD";28.932;0.0279;0.0072;0.0117;0.4134;0.764;"Full";73
"AvaGrad";30.593;0.0334;0.1466;0.0218;-0.0147;0.2658;"Train";73
"Fisher";207.906;0.0294;0.146;0.0103;0.3895;0.7614;"Train";73
"NBWaVE";201.912;0.0265;0.1452;0.0133;0.4618;0.7961;"Train";73
"CMF";531.271;0.0292;0.1457;0.0096;0.0462;0.6691;"Train";73
"NMF";NA;NA;NA;NA;NA;NA;"Train";73
"NNLM";185.201;0.0283;0.1455;0.0096;0.1071;0.8823;"Train";73
"AIRWLS";172.42;0.028;0.1455;0.0089;0.5066;0.8421;"Train";73
"Newton";70.908;0.028;0.1455;0.0089;0.4953;0.8373;"Train";73
"C-SGD";40.154;0.0271;0.1453;0.0103;0.4923;0.8227;"Train";73
"B-SGD";28.932;0.026;0.1452;0.011;0.4134;0.764;"Train";73
"AvaGrad";30.593;0.0333;0.4952;0.0225;-0.0147;0.2658;"Test";73
"Fisher";207.906;0.0304;0.4945;0.0249;0.3895;0.7614;"Test";73
"NBWaVE";201.912;0.0311;0.4948;0.0149;0.4618;0.7961;"Test";73
"CMF";531.271;0.0304;0.4948;0.0341;0.0462;0.6691;"Test";73
"NMF";NA;NA;NA;NA;NA;NA;"Test";73
"NNLM";185.201;0.029;0.4948;0.0153;0.1071;0.8823;"Test";73
"AIRWLS";172.42;0.0292;0.4947;0.0203;0.5066;0.8421;"Test";73
"Newton";70.908;0.0293;0.4947;0.0248;0.4953;0.8373;"Test";73
"C-SGD";40.154;0.0304;0.4948;0.0148;0.4923;0.8227;"Test";73
"B-SGD";28.932;0.0332;0.495;0.0138;0.4134;0.764;"Test";73
"AvaGrad";419.496;0.0355;0.0088;0.0212;-0.0359;0.2639;"Full";74
"Fisher";286.852;0.0315;0.0078;0.0134;0.3818;0.7682;"Full";74
"NBWaVE";193.855;0.0295;0.0073;0.0129;0.4886;0.822;"Full";74
"CMF";537.096;0.0316;0.0079;0.0152;0.1806;0.6365;"Full";74
"NMF";430.25;0.0321;0.008;0.0136;0.0446;0.7453;"Full";74
"NNLM";183.501;0.0303;0.0075;0.0105;0.1668;0.8592;"Full";74
"AIRWLS";172.862;0.0301;0.0075;0.0111;0.519;0.8522;"Full";74
"Newton";71.086;0.0301;0.0075;0.0121;0.5125;0.8527;"Full";74
"C-SGD";40.508;0.0296;0.0074;0.0109;0.433;0.7894;"Full";74
"B-SGD";28.977;0.0296;0.0074;0.0111;0.4185;0.7744;"Full";74
"AvaGrad";419.496;0.0355;0.1466;0.021;-0.0359;0.2639;"Train";74
"Fisher";286.852;0.0313;0.1459;0.0096;0.3818;0.7682;"Train";74
"NBWaVE";193.855;0.0282;0.1452;0.0125;0.4886;0.822;"Train";74
"CMF";537.096;0.0313;0.1458;0.0093;0.1806;0.6365;"Train";74
"NMF";430.25;0.0319;0.1461;0.0106;0.0446;0.7453;"Train";74
"NNLM";183.501;0.03;0.1454;0.0091;0.1668;0.8592;"Train";74
"AIRWLS";172.862;0.0298;0.1454;0.0084;0.519;0.8522;"Train";74
"Newton";71.086;0.0298;0.1454;0.0084;0.5125;0.8527;"Train";74
"C-SGD";40.508;0.0286;0.1452;0.0099;0.433;0.7894;"Train";74
"B-SGD";28.977;0.0275;0.1451;0.0104;0.4185;0.7744;"Train";74
"AvaGrad";419.496;0.0356;0.4957;0.0218;-0.0359;0.2639;"Test";74
"Fisher";286.852;0.0323;0.495;0.0242;0.3818;0.7682;"Test";74
"NBWaVE";193.855;0.0331;0.4953;0.0142;0.4886;0.822;"Test";74
"CMF";537.096;0.0325;0.4953;0.0319;0.1806;0.6365;"Test";74
"NMF";430.25;0.0327;0.4951;0.0223;0.0446;0.7453;"Test";74
"NNLM";183.501;0.0309;0.4953;0.0147;0.1668;0.8592;"Test";74
"AIRWLS";172.862;0.031;0.4953;0.019;0.519;0.8522;"Test";74
"Newton";71.086;0.0311;0.4953;0.0226;0.5125;0.8527;"Test";74
"C-SGD";40.508;0.0324;0.4954;0.0139;0.433;0.7894;"Test";74
"B-SGD";28.977;0.0355;0.4955;0.0132;0.4185;0.7744;"Test";74
"AvaGrad";33.952;0.0362;0.007;0.022;-0.0256;0.2585;"Full";75
"Fisher";179.605;0.0317;0.0061;0.0143;0.4934;0.8685;"Full";75
"NBWaVE";193.823;0.0295;0.0057;0.0142;0.5474;0.8876;"Full";75
"CMF";537.006;0.0312;0.006;0.0148;0.2078;0.8881;"Full";75
"NMF";NA;NA;NA;NA;NA;NA;"Full";75
"NNLM";184.122;0.0303;0.0059;0.0118;0.0823;0.9336;"Full";75
"AIRWLS";172.993;0.0301;0.0058;0.0122;0.6205;0.9192;"Full";75
"Newton";70.809;0.0301;0.0058;0.0133;0.6295;0.9226;"Full";75
"C-SGD";39.945;0.0297;0.0058;0.012;0.6066;0.9051;"Full";75
"B-SGD";28.85;0.0297;0.0058;0.0123;0.579;0.8921;"Full";75
"AvaGrad";33.952;0.0362;0.1451;0.0218;-0.0256;0.2585;"Train";75
"Fisher";179.605;0.0314;0.1445;0.0106;0.4934;0.8685;"Train";75
"NBWaVE";193.823;0.0281;0.1438;0.0138;0.5474;0.8876;"Train";75
"CMF";537.006;0.0308;0.1444;0.01;0.2078;0.8881;"Train";75
"NMF";NA;NA;NA;NA;NA;NA;"Train";75
"NNLM";184.122;0.0301;0.1441;0.0101;0.0823;0.9336;"Train";75
"AIRWLS";172.993;0.0297;0.1441;0.0094;0.6205;0.9192;"Train";75
"Newton";70.809;0.0296;0.1441;0.0094;0.6295;0.9226;"Train";75
"C-SGD";39.945;0.0286;0.1439;0.0109;0.6066;0.9051;"Train";75
"B-SGD";28.85;0.0273;0.1439;0.0116;0.579;0.8921;"Train";75
"AvaGrad";33.952;0.0364;0.4948;0.0224;-0.0256;0.2585;"Test";75
"Fisher";179.605;0.0326;0.4941;0.0252;0.4934;0.8685;"Test";75
"NBWaVE";193.823;0.0335;0.4944;0.0155;0.5474;0.8876;"Test";75
"CMF";537.006;0.0321;0.4942;0.0287;0.2078;0.8881;"Test";75
"NMF";NA;NA;NA;NA;NA;NA;"Test";75
"NNLM";184.122;0.0311;0.4944;0.0165;0.0823;0.9336;"Test";75
"AIRWLS";172.993;0.0313;0.4943;0.0203;0.6205;0.9192;"Test";75
"Newton";70.809;0.0314;0.4942;0.0244;0.6295;0.9226;"Test";75
"C-SGD";39.945;0.0331;0.4944;0.0153;0.6066;0.9051;"Test";75
"B-SGD";28.85;0.0368;0.4945;0.0145;0.579;0.8921;"Test";75
"AvaGrad";49.37;0.039;0.0076;0.0209;-0.0198;0.2586;"Full";76
"Fisher";199.826;0.0342;0.0067;0.0137;0.4097;0.8482;"Full";76
"NBWaVE";171.199;0.0319;0.0062;0.0134;0.5132;0.8446;"Full";76
"CMF";535.331;0.0338;0.0066;0.0149;0.0362;0.5812;"Full";76
"NMF";430.152;0.035;0.0069;0.014;0.0235;0.6522;"Full";76
"NNLM";183.646;0.0328;0.0065;0.0111;0.091;0.8054;"Full";76
"AIRWLS";172.601;0.0326;0.0064;0.0114;0.61;0.8999;"Full";76
"Newton";70.959;0.0326;0.0064;0.0126;0.572;0.9;"Full";76
"C-SGD";40.074;0.0321;0.0063;0.0114;0.5314;0.8516;"Full";76
"B-SGD";29.051;0.0322;0.0063;0.0116;0.4298;0.794;"Full";76
"AvaGrad";49.37;0.039;0.1458;0.0207;-0.0198;0.2586;"Train";76
"Fisher";199.826;0.034;0.1451;0.01;0.4097;0.8482;"Train";76
"NBWaVE";171.199;0.0304;0.1444;0.013;0.5132;0.8446;"Train";76
"CMF";535.331;0.0335;0.1451;0.0096;0.0362;0.5812;"Train";76
"NMF";430.152;0.0348;0.1452;0.011;0.0235;0.6522;"Train";76
"NNLM";183.646;0.0326;0.1447;0.0096;0.091;0.8054;"Train";76
"AIRWLS";172.601;0.0322;0.1447;0.009;0.61;0.8999;"Train";76
"Newton";70.959;0.0322;0.1447;0.0089;0.572;0.9;"Train";76
"C-SGD";40.074;0.031;0.1445;0.0104;0.5314;0.8516;"Train";76
"B-SGD";29.051;0.0298;0.1444;0.0109;0.4298;0.794;"Train";76
"AvaGrad";49.37;0.0389;0.4949;0.0214;-0.0198;0.2586;"Test";76
"Fisher";199.826;0.035;0.4942;0.0243;0.4097;0.8482;"Test";76
"NBWaVE";171.199;0.036;0.4945;0.0145;0.5132;0.8446;"Test";76
"CMF";535.331;0.0346;0.4942;0.0299;0.0362;0.5812;"Test";76
"NMF";430.152;0.0356;0.4943;0.0226;0.0235;0.6522;"Test";76
"NNLM";183.646;0.0336;0.4946;0.0152;0.091;0.8054;"Test";76
"AIRWLS";172.601;0.0336;0.4944;0.0183;0.61;0.8999;"Test";76
"Newton";70.959;0.0338;0.4944;0.023;0.572;0.9;"Test";76
"C-SGD";40.074;0.0352;0.4945;0.0141;0.5314;0.8516;"Test";76
"B-SGD";29.051;0.039;0.4947;0.0136;0.4298;0.794;"Test";76
"AvaGrad";44.483;0.0362;0.0069;0.0239;-0.0119;0.2547;"Full";77
"Fisher";291.391;0.0316;0.006;0.0155;0.4531;0.8209;"Full";77
"NBWaVE";196.175;0.0293;0.0056;0.0153;0.4921;0.8512;"Full";77
"CMF";541.147;0.0315;0.0061;0.017;0.0615;0.5986;"Full";77
"NMF";440.874;0.0324;0.0062;0.0161;0.05;0.604;"Full";77
"NNLM";188.353;0.0303;0.0058;0.0127;0.0881;0.8327;"Full";77
"AIRWLS";193.863;0.0301;0.0058;0.0134;0.5296;0.8833;"Full";77
"Newton";71.257;0.0301;0.0058;0.0148;0.5525;0.8843;"Full";77
"C-SGD";40.254;0.0297;0.0057;0.0132;0.5185;0.8364;"Full";77
"B-SGD";29.063;0.0297;0.0057;0.0135;0.4842;0.8179;"Full";77
"AvaGrad";44.483;0.0362;0.1453;0.0237;-0.0119;0.2547;"Train";77
"Fisher";291.391;0.0313;0.1446;0.0119;0.4531;0.8209;"Train";77
"NBWaVE";196.175;0.0279;0.144;0.0149;0.4921;0.8512;"Train";77
"CMF";541.147;0.0312;0.1445;0.0115;0.0615;0.5986;"Train";77
"NMF";440.874;0.0321;0.1448;0.0133;0.05;0.604;"Train";77
"NNLM";188.353;0.03;0.1442;0.0113;0.0881;0.8327;"Train";77
"AIRWLS";193.863;0.0297;0.1442;0.0105;0.5296;0.8833;"Train";77
"Newton";71.257;0.0297;0.1443;0.0105;0.5525;0.8843;"Train";77
"C-SGD";40.254;0.0285;0.1441;0.012;0.5185;0.8364;"Train";77
"B-SGD";29.063;0.0271;0.144;0.0127;0.4842;0.8179;"Train";77
"AvaGrad";44.483;0.0363;0.4943;0.0243;-0.0119;0.2547;"Test";77
"Fisher";291.391;0.0325;0.4937;0.0257;0.4531;0.8209;"Test";77
"NBWaVE";196.175;0.0333;0.4939;0.0165;0.4921;0.8512;"Test";77
"CMF";541.147;0.0326;0.494;0.0327;0.0615;0.5986;"Test";77
"NMF";440.874;0.0331;0.4938;0.024;0.05;0.604;"Test";77
"NNLM";188.353;0.0311;0.494;0.0168;0.0881;0.8327;"Test";77
"AIRWLS";193.863;0.0313;0.4939;0.0215;0.5296;0.8833;"Test";77
"Newton";71.257;0.0315;0.4939;0.0272;0.5525;0.8843;"Test";77
"C-SGD";40.254;0.0329;0.494;0.0164;0.5185;0.8364;"Test";77
"B-SGD";29.063;0.0368;0.4941;0.0157;0.4842;0.8179;"Test";77
"AvaGrad";441.804;0.0387;0.0079;0.0225;-0.0142;0.2593;"Full";78
"Fisher";183.912;0.0342;0.007;0.0138;0.3095;0.7224;"Full";78
"NBWaVE";170.915;0.0318;0.0065;0.0133;0.471;0.809;"Full";78
"CMF";578.936;0.0337;0.007;0.0143;0.1002;0.6582;"Full";78
"NMF";439.706;0.0348;0.0072;0.0142;0.0946;0.6766;"Full";78
"NNLM";184.064;0.0328;0.0068;0.0109;0.1972;0.8367;"Full";78
"AIRWLS";173.052;0.0326;0.0067;0.0112;0.5377;0.8607;"Full";78
"Newton";71.273;0.0326;0.0067;0.0123;0.5397;0.8684;"Full";78
"C-SGD";40.491;0.0321;0.0066;0.0111;0.4909;0.8086;"Full";78
"B-SGD";29.08;0.032;0.0066;0.0115;0.3798;0.7279;"Full";78
"AvaGrad";441.804;0.0387;0.1462;0.0222;-0.0142;0.2593;"Train";78
"Fisher";183.912;0.0339;0.1455;0.0099;0.3095;0.7224;"Train";78
"NBWaVE";170.915;0.0303;0.1448;0.0129;0.471;0.809;"Train";78
"CMF";578.936;0.0333;0.1454;0.0094;0.1002;0.6582;"Train";78
"NMF";439.706;0.0345;0.1456;0.0109;0.0946;0.6766;"Train";78
"NNLM";184.064;0.0325;0.145;0.0095;0.1972;0.8367;"Train";78
"AIRWLS";173.052;0.0321;0.1451;0.0088;0.5377;0.8607;"Train";78
"Newton";71.273;0.0321;0.1451;0.0087;0.5397;0.8684;"Train";78
"C-SGD";40.491;0.031;0.1449;0.0101;0.4909;0.8086;"Train";78
"B-SGD";29.08;0.0295;0.1448;0.0108;0.3798;0.7279;"Train";78
"AvaGrad";441.804;0.0388;0.4949;0.0231;-0.0142;0.2593;"Test";78
"Fisher";183.912;0.0351;0.4942;0.025;0.3095;0.7224;"Test";78
"NBWaVE";170.915;0.036;0.4945;0.0144;0.471;0.809;"Test";78
"CMF";578.936;0.0347;0.4943;0.0286;0.1002;0.6582;"Test";78
"NMF";439.706;0.0356;0.4943;0.0236;0.0946;0.6766;"Test";78
"NNLM";184.064;0.0336;0.4945;0.0148;0.1972;0.8367;"Test";78
"AIRWLS";173.052;0.0338;0.4944;0.0183;0.5377;0.8607;"Test";78
"Newton";71.273;0.0338;0.4943;0.0223;0.5397;0.8684;"Test";78
"C-SGD";40.491;0.0352;0.4945;0.0141;0.4909;0.8086;"Test";78
"B-SGD";29.08;0.0392;0.4946;0.0134;0.3798;0.7279;"Test";78
"AvaGrad";418.464;0.0395;0.0084;0.0182;-0.0131;0.2573;"Full";79
"Fisher";190.73;0.0354;0.0076;0.0131;0.294;0.6926;"Full";79
"NBWaVE";146.704;0.0328;0.007;0.0129;0.425;0.8016;"Full";79
"CMF";539.269;0.0353;0.0076;0.0144;0.0516;0.504;"Full";79
"NMF";429.881;0.0362;0.0078;0.0135;0.0507;0.5819;"Full";79
"NNLM";184.007;0.034;0.0073;0.0107;0.0658;0.7024;"Full";79
"AIRWLS";173.006;0.0337;0.0073;0.0114;0.4606;0.7962;"Full";79
"Newton";70.696;0.0338;0.0073;0.0127;0.3881;0.7936;"Full";79
"C-SGD";40.144;0.0332;0.0072;0.011;0.4427;0.7732;"Full";79
"B-SGD";29.012;0.0332;0.0072;0.0113;0.3576;0.7124;"Full";79
"AvaGrad";418.464;0.0396;0.147;0.0181;-0.0131;0.2573;"Train";79
"Fisher";190.73;0.0353;0.1463;0.0097;0.294;0.6926;"Train";79
"NBWaVE";146.704;0.0315;0.1455;0.0126;0.425;0.8016;"Train";79
"CMF";539.269;0.0351;0.1463;0.0095;0.0516;0.504;"Train";79
"NMF";429.881;0.0361;0.1465;0.0108;0.0507;0.5819;"Train";79
"NNLM";184.007;0.0338;0.1459;0.0094;0.0658;0.7024;"Train";79
"AIRWLS";173.006;0.0335;0.1459;0.0087;0.4606;0.7962;"Train";79
"Newton";70.696;0.0334;0.1459;0.0087;0.3881;0.7936;"Train";79
"C-SGD";40.144;0.0322;0.1457;0.0101;0.4427;0.7732;"Train";79
"B-SGD";29.012;0.0308;0.1456;0.0106;0.3576;0.7124;"Train";79
"AvaGrad";418.464;0.0392;0.4945;0.0185;-0.0131;0.2573;"Test";79
"Fisher";190.73;0.0359;0.4939;0.0227;0.294;0.6926;"Test";79
"NBWaVE";146.704;0.0367;0.4942;0.0136;0.425;0.8016;"Test";79
"CMF";539.269;0.0359;0.494;0.0281;0.0516;0.504;"Test";79
"NMF";429.881;0.0365;0.494;0.0211;0.0507;0.5819;"Test";79
"NNLM";184.007;0.0345;0.4942;0.0143;0.0658;0.7024;"Test";79
"AIRWLS";173.006;0.0346;0.4941;0.0188;0.4606;0.7962;"Test";79
"Newton";70.696;0.0347;0.494;0.024;0.3881;0.7936;"Test";79
"C-SGD";40.144;0.036;0.4942;0.0135;0.4427;0.7732;"Test";79
"B-SGD";29.012;0.0399;0.4943;0.013;0.3576;0.7124;"Test";79
"AvaGrad";30.886;0.0387;0.0077;0.0239;-0.0203;0.261;"Full";80
"Fisher";280.996;0.0345;0.0068;0.0155;0.3605;0.7921;"Full";80
"NBWaVE";171.411;0.032;0.0063;0.0151;0.488;0.8414;"Full";80
"CMF";546.672;0.034;0.0068;0.0157;0.0637;0.7349;"Full";80
"NMF";NA;NA;NA;NA;NA;NA;"Full";80
"NNLM";183.948;0.0331;0.0066;0.0125;0.105;0.9021;"Full";80
"AIRWLS";173.746;0.0328;0.0065;0.0131;0.581;0.8825;"Full";80
"Newton";70.14;0.0329;0.0066;0.0142;0.5834;0.8836;"Full";80
"C-SGD";40.182;0.0324;0.0065;0.0128;0.5407;0.8556;"Full";80
"B-SGD";28.842;0.0324;0.0065;0.0132;0.4739;0.8146;"Full";80
"AvaGrad";30.886;0.0386;0.1459;0.0237;-0.0203;0.261;"Train";80
"Fisher";280.996;0.0341;0.1454;0.0115;0.3605;0.7921;"Train";80
"NBWaVE";171.411;0.0305;0.1446;0.0146;0.488;0.8414;"Train";80
"CMF";546.672;0.0337;0.1451;0.0109;0.0637;0.7349;"Train";80
"NMF";NA;NA;NA;NA;NA;NA;"Train";80
"NNLM";183.948;0.0328;0.1449;0.0108;0.105;0.9021;"Train";80
"AIRWLS";173.746;0.0324;0.1449;0.0101;0.581;0.8825;"Train";80
"Newton";70.14;0.0324;0.1449;0.0101;0.5834;0.8836;"Train";80
"C-SGD";40.182;0.0311;0.1447;0.0117;0.5407;0.8556;"Train";80
