"Model";"Time";"RSS";"Cos";"Dev";"Sil";"Purity";"Set";"Iter"
"Newton";45.299;0.0331;0.4948;0.0155;0.3605;0.8984;"Test";57
"C-SGD";25.898;0.033;0.4948;0.0137;0.4404;0.9304;"Test";57
"B-SGD";15.324;0.0335;0.4949;0.0136;0.3814;0.8989;"Test";57
"AvaGrad";30.421;0.0362;0.0082;0.0212;-0.0162;0.256;"Full";58
"Fisher";60.198;0.0324;0.0073;0.0139;0.2946;0.7668;"Full";58
"NBWaVE";54.687;0.0318;0.0072;0.0139;0.4376;0.9442;"Full";58
"CMF";104.112;0.0328;0.0075;0.0145;0.0128;0.4502;"Full";58
"NMF";113.449;0.0334;0.0075;0.0152;0.0346;0.5006;"Full";58
"NNLM";67.308;0.0317;0.0072;0.0127;0.0711;0.7139;"Full";58
"AIRWLS";81.51;0.0311;0.0071;0.012;0.351;0.8927;"Full";58
"Newton";46.958;0.0311;0.0071;0.0122;0.377;0.8955;"Full";58
"C-SGD";25.671;0.0308;0.007;0.0123;0.3826;0.895;"Full";58
"B-SGD";15.444;0.0306;0.007;0.0124;0.3409;0.8705;"Full";58
"AvaGrad";30.421;0.0362;0.1463;0.021;-0.0162;0.256;"Train";58
"Fisher";60.198;0.0323;0.1456;0.0126;0.2946;0.7668;"Train";58
"NBWaVE";54.687;0.0315;0.1455;0.0137;0.4376;0.9442;"Train";58
"CMF";104.112;0.0327;0.1457;0.0132;0.0128;0.4502;"Train";58
"NMF";113.449;0.0333;0.1458;0.0144;0.0346;0.5006;"Train";58
"NNLM";67.308;0.0316;0.1455;0.0123;0.0711;0.7139;"Train";58
"AIRWLS";81.51;0.031;0.1454;0.0111;0.351;0.8927;"Train";58
"Newton";46.958;0.031;0.1454;0.0111;0.377;0.8955;"Train";58
"C-SGD";25.671;0.0306;0.1453;0.012;0.3826;0.895;"Train";58
"B-SGD";15.444;0.0302;0.1452;0.0122;0.3409;0.8705;"Train";58
"AvaGrad";30.421;0.0363;0.4951;0.0217;-0.0162;0.256;"Test";58
"Fisher";60.198;0.0327;0.4946;0.0176;0.2946;0.7668;"Test";58
"NBWaVE";54.687;0.0326;0.4946;0.0143;0.4376;0.9442;"Test";58
"CMF";104.112;0.033;0.4947;0.0182;0.0128;0.4502;"Test";58
"NMF";113.449;0.0336;0.4947;0.0175;0.0346;0.5006;"Test";58
"NNLM";67.308;0.0319;0.4946;0.0139;0.0711;0.7139;"Test";58
"AIRWLS";81.51;0.0314;0.4945;0.0146;0.351;0.8927;"Test";58
"Newton";46.958;0.0314;0.4945;0.0155;0.377;0.8955;"Test";58
"C-SGD";25.671;0.0314;0.4945;0.0131;0.3826;0.895;"Test";58
"B-SGD";15.444;0.0317;0.4946;0.0131;0.3409;0.8705;"Test";58
"AvaGrad";281.639;0.0374;0.007;0.0247;-0.0389;0.2608;"Full";59
"Fisher";67.502;0.033;0.0062;0.0156;0.3719;0.84;"Full";59
"NBWaVE";55.882;0.0323;0.006;0.0151;0.5264;0.9962;"Full";59
"CMF";102.554;0.0335;0.0063;0.0166;0.195;0.7073;"Full";59
"NMF";113.682;0.0346;0.0064;0.0176;0.064;0.7268;"Full";59
"NNLM";67.359;0.0324;0.0061;0.0144;0.0659;0.8625;"Full";59
"AIRWLS";69.6;0.0313;0.0059;0.013;0.5229;0.9842;"Full";59
"Newton";40.5;0.0313;0.0059;0.0131;0.4985;0.9797;"Full";59
"C-SGD";25.803;0.031;0.0058;0.0133;0.5179;0.9758;"Full";59
"B-SGD";15.258;0.0308;0.0058;0.0135;0.4073;0.9659;"Full";59
"AvaGrad";281.639;0.0374;0.1451;0.0246;-0.0389;0.2608;"Train";59
"Fisher";67.502;0.033;0.1445;0.014;0.3719;0.84;"Train";59
"NBWaVE";55.882;0.0321;0.1443;0.0149;0.5264;0.9962;"Train";59
"CMF";102.554;0.0334;0.1445;0.0148;0.195;0.7073;"Train";59
"NMF";113.682;0.0345;0.1447;0.0165;0.064;0.7268;"Train";59
"NNLM";67.359;0.0323;0.1443;0.0139;0.0659;0.8625;"Train";59
"AIRWLS";69.6;0.0312;0.1441;0.0122;0.5229;0.9842;"Train";59
"Newton";40.5;0.0312;0.1442;0.0122;0.4985;0.9797;"Train";59
"C-SGD";25.803;0.0309;0.1441;0.013;0.5179;0.9758;"Train";59
"B-SGD";15.258;0.0305;0.144;0.0132;0.4073;0.9659;"Train";59
"AvaGrad";281.639;0.0374;0.4947;0.0252;-0.0389;0.2608;"Test";59
"Fisher";67.502;0.0333;0.4943;0.0201;0.3719;0.84;"Test";59
"NBWaVE";55.882;0.0329;0.4942;0.0156;0.5264;0.9962;"Test";59
"CMF";102.554;0.0337;0.4945;0.0218;0.195;0.7073;"Test";59
"NMF";113.682;0.0347;0.4944;0.0207;0.064;0.7268;"Test";59
"NNLM";67.359;0.0325;0.4944;0.0159;0.0659;0.8625;"Test";59
"AIRWLS";69.6;0.0315;0.4942;0.015;0.5229;0.9842;"Test";59
"Newton";40.5;0.0315;0.4942;0.0155;0.4985;0.9797;"Test";59
"C-SGD";25.803;0.0315;0.4942;0.0141;0.5179;0.9758;"Test";59
"B-SGD";15.258;0.032;0.4943;0.0142;0.4073;0.9659;"Test";59
"AvaGrad";29.627;0.0362;0.0074;0.0231;-0.0155;0.2562;"Full";60
"Fisher";63.365;0.0319;0.0065;0.0145;0.303;0.7765;"Full";60
"NBWaVE";90.633;0.0311;0.0063;0.014;0.527;0.9931;"Full";60
"CMF";102.414;0.0321;0.0066;0.0147;-0.0047;0.5889;"Full";60
"NMF";113.489;0.0329;0.0067;0.0157;0.0039;0.5634;"Full";60
"NNLM";67.184;0.031;0.0063;0.013;0.0183;0.679;"Full";60
"AIRWLS";66.757;0.0302;0.0062;0.0118;0.5019;0.9779;"Full";60
"Newton";46.62;0.0302;0.0062;0.012;0.514;0.9783;"Full";60
"C-SGD";25.595;0.0299;0.0061;0.0122;0.4595;0.9727;"Full";60
"B-SGD";15.135;0.0297;0.0061;0.0124;0.4397;0.944;"Full";60
"AvaGrad";29.627;0.0361;0.1455;0.0228;-0.0155;0.2562;"Train";60
"Fisher";63.365;0.0318;0.1448;0.0127;0.303;0.7765;"Train";60
"NBWaVE";90.633;0.0308;0.1446;0.0138;0.527;0.9931;"Train";60
"CMF";102.414;0.032;0.1448;0.0132;-0.0047;0.5889;"Train";60
"NMF";113.489;0.0328;0.145;0.0145;0.0039;0.5634;"Train";60
"NNLM";67.184;0.0309;0.1446;0.0124;0.0183;0.679;"Train";60
"AIRWLS";66.757;0.0301;0.1445;0.0111;0.5019;0.9779;"Train";60
"Newton";46.62;0.03;0.1445;0.0111;0.514;0.9783;"Train";60
"C-SGD";25.595;0.0297;0.1444;0.0118;0.4595;0.9727;"Train";60
"B-SGD";15.135;0.0294;0.1443;0.012;0.4397;0.944;"Train";60
"AvaGrad";29.627;0.0364;0.4949;0.0239;-0.0155;0.2562;"Test";60
"Fisher";63.365;0.0323;0.4944;0.0196;0.303;0.7765;"Test";60
"NBWaVE";90.633;0.0319;0.4944;0.0146;0.527;0.9931;"Test";60
"CMF";102.414;0.0324;0.4945;0.019;-0.0047;0.5889;"Test";60
"NMF";113.489;0.0332;0.4945;0.0192;0.0039;0.5634;"Test";60
"NNLM";67.184;0.0313;0.4944;0.0146;0.0183;0.679;"Test";60
"AIRWLS";66.757;0.0305;0.4943;0.0138;0.5019;0.9779;"Test";60
"Newton";46.62;0.0305;0.4943;0.0144;0.514;0.9783;"Test";60
"C-SGD";25.595;0.0305;0.4943;0.0133;0.4595;0.9727;"Test";60
"B-SGD";15.135;0.0307;0.4943;0.0133;0.4397;0.944;"Test";60
"AvaGrad";21.241;0.0385;0.0075;0.0216;-0.0357;0.2629;"Full";61
"Fisher";115.341;0.0343;0.0067;0.0146;0.2889;0.7339;"Full";61
"NBWaVE";59.851;0.0333;0.0065;0.0143;0.5097;0.9944;"Full";61
"CMF";101.44;0.0343;0.0067;0.0146;0.0511;0.5327;"Full";61
"NMF";114.054;0.0352;0.0069;0.0159;0.0097;0.5475;"Full";61
"NNLM";67.29;0.0334;0.0066;0.0133;0.0077;0.6941;"Full";61
"AIRWLS";82.95;0.0325;0.0064;0.0124;0.4485;0.9098;"Full";61
"Newton";38.131;0.0324;0.0064;0.0126;0.479;0.9568;"Full";61
"C-SGD";25.996;0.0323;0.0063;0.0128;0.4572;0.9573;"Full";61
"B-SGD";15.226;0.0322;0.0063;0.013;0.3992;0.8789;"Full";61
"AvaGrad";21.241;0.0385;0.1459;0.0214;-0.0357;0.2629;"Train";61
"Fisher";115.341;0.0342;0.1452;0.0134;0.2889;0.7339;"Train";61
"NBWaVE";59.851;0.0331;0.145;0.0141;0.5097;0.9944;"Train";61
"CMF";101.44;0.0342;0.1452;0.0136;0.0511;0.5327;"Train";61
"NMF";114.054;0.0352;0.1454;0.0151;0.0097;0.5475;"Train";61
"NNLM";67.29;0.0334;0.145;0.0129;0.0077;0.6941;"Train";61
"AIRWLS";82.95;0.0324;0.1449;0.0117;0.4485;0.9098;"Train";61
"Newton";38.131;0.0323;0.1449;0.0116;0.479;0.9568;"Train";61
"C-SGD";25.996;0.0321;0.1448;0.0125;0.4572;0.9573;"Train";61
"B-SGD";15.226;0.0318;0.1448;0.0128;0.3992;0.8789;"Train";61
"AvaGrad";21.241;0.0385;0.4945;0.0221;-0.0357;0.2629;"Test";61
"Fisher";115.341;0.0345;0.4941;0.0182;0.2889;0.7339;"Test";61
"NBWaVE";59.851;0.034;0.494;0.0148;0.5097;0.9944;"Test";61
"CMF";101.44;0.0344;0.4942;0.0175;0.0511;0.5327;"Test";61
"NMF";114.054;0.0354;0.4942;0.0182;0.0097;0.5475;"Test";61
"NNLM";67.29;0.0336;0.4941;0.0145;0.0077;0.6941;"Test";61
"AIRWLS";82.95;0.0327;0.494;0.0143;0.4485;0.9098;"Test";61
"Newton";38.131;0.0326;0.494;0.0152;0.479;0.9568;"Test";61
"C-SGD";25.996;0.0328;0.494;0.0137;0.4572;0.9573;"Test";61
"B-SGD";15.226;0.0333;0.4941;0.0137;0.3992;0.8789;"Test";61
"AvaGrad";34.823;0.0381;0.008;0.0223;-0.0269;0.2707;"Full";62
"Fisher";83.226;0.0343;0.0072;0.014;0.2904;0.7682;"Full";62
"NBWaVE";56.182;0.0336;0.007;0.0137;0.377;0.9255;"Full";62
"CMF";104.341;0.034;0.0072;0.0132;0.0933;0.6297;"Full";62
"NMF";113.862;0.035;0.0073;0.0149;0.0615;0.5691;"Full";62
"NNLM";67.174;0.0334;0.007;0.0122;0.0397;0.6559;"Full";62
"AIRWLS";85.126;0.0327;0.0069;0.0116;0.4444;0.9437;"Full";62
"Newton";46.435;0.0327;0.0069;0.0117;0.4636;0.9671;"Full";62
"C-SGD";26.11;0.0324;0.0068;0.012;0.4544;0.9352;"Full";62
"B-SGD";15.375;0.0322;0.0068;0.0122;0.3962;0.9144;"Full";62
"AvaGrad";34.823;0.038;0.1459;0.022;-0.0269;0.2707;"Train";62
"Fisher";83.226;0.0341;0.1453;0.0124;0.2904;0.7682;"Train";62
"NBWaVE";56.182;0.0332;0.1451;0.0135;0.377;0.9255;"Train";62
"CMF";104.341;0.0339;0.1452;0.0123;0.0933;0.6297;"Train";62
"NMF";113.862;0.0349;0.1454;0.0137;0.0615;0.5691;"Train";62
"NNLM";67.174;0.0332;0.1451;0.0118;0.0397;0.6559;"Train";62
"AIRWLS";85.126;0.0326;0.145;0.0109;0.4444;0.9437;"Train";62
"Newton";46.435;0.0325;0.145;0.0109;0.4636;0.9671;"Train";62
"C-SGD";26.11;0.0321;0.1449;0.0116;0.4544;0.9352;"Train";62
"B-SGD";15.375;0.0317;0.1448;0.0118;0.3962;0.9144;"Train";62
"AvaGrad";34.823;0.0384;0.4953;0.0231;-0.0269;0.2707;"Test";62
"Fisher";83.226;0.0348;0.4948;0.0188;0.2904;0.7682;"Test";62
"NBWaVE";56.182;0.0346;0.4949;0.0144;0.377;0.9255;"Test";62
"CMF";104.341;0.0344;0.4949;0.0159;0.0933;0.6297;"Test";62
"NMF";113.862;0.0354;0.4949;0.0183;0.0615;0.5691;"Test";62
"NNLM";67.174;0.0338;0.4949;0.0136;0.0397;0.6559;"Test";62
"AIRWLS";85.126;0.0332;0.4948;0.0138;0.4444;0.9437;"Test";62
"Newton";46.435;0.0332;0.4948;0.0141;0.4636;0.9671;"Test";62
"C-SGD";26.11;0.0333;0.4948;0.0131;0.4544;0.9352;"Test";62
"B-SGD";15.375;0.0335;0.4948;0.0131;0.3962;0.9144;"Test";62
"AvaGrad";48.079;0.0356;0.0085;0.0194;-0.0264;0.2609;"Full";63
"Fisher";52.071;0.0321;0.0077;0.0138;0.2393;0.7159;"Full";63
"NBWaVE";73.614;0.0313;0.0075;0.0134;0.4683;0.9678;"Full";63
"CMF";96.147;0.0323;0.0078;0.0135;0.0269;0.4404;"Full";63
"NMF";29.815;0.0337;0.0081;0.0157;-0.0263;0.4019;"Full";63
"NNLM";67.255;0.0312;0.0075;0.0123;0.1265;0.6585;"Full";63
"AIRWLS";56.537;0.0306;0.0074;0.0117;0.3761;0.8942;"Full";63
"Newton";36.202;0.0306;0.0074;0.0117;0.3761;0.8906;"Full";63
"C-SGD";25.894;0.0304;0.0073;0.012;0.3533;0.845;"Full";63
"B-SGD";15.346;0.0302;0.0073;0.0121;0.3182;0.8131;"Full";63
"AvaGrad";48.079;0.0356;0.1464;0.0193;-0.0264;0.2609;"Train";63
"Fisher";52.071;0.032;0.1457;0.0125;0.2393;0.7159;"Train";63
"NBWaVE";73.614;0.0311;0.1455;0.0133;0.4683;0.9678;"Train";63
"CMF";96.147;0.0322;0.1457;0.0126;0.0269;0.4404;"Train";63
"NMF";29.815;0.0337;0.146;0.015;-0.0263;0.4019;"Train";63
"NNLM";67.255;0.0311;0.1455;0.0119;0.1265;0.6585;"Train";63
"AIRWLS";56.537;0.0305;0.1454;0.011;0.3761;0.8942;"Train";63
"Newton";36.202;0.0305;0.1454;0.011;0.3761;0.8906;"Train";63
"C-SGD";25.894;0.0302;0.1453;0.0116;0.3533;0.845;"Train";63
"B-SGD";15.346;0.0298;0.1453;0.0118;0.3182;0.8131;"Train";63
"AvaGrad";48.079;0.0357;0.4956;0.02;-0.0264;0.2609;"Test";63
"Fisher";52.071;0.0324;0.4951;0.0174;0.2393;0.7159;"Test";63
"NBWaVE";73.614;0.0321;0.4951;0.0139;0.4683;0.9678;"Test";63
"CMF";96.147;0.0325;0.4953;0.0161;0.0269;0.4404;"Test";63
"NMF";29.815;0.034;0.4954;0.0177;-0.0263;0.4019;"Test";63
"NNLM";67.255;0.0315;0.4951;0.0133;0.1265;0.6585;"Test";63
"AIRWLS";56.537;0.031;0.4951;0.0136;0.3761;0.8942;"Test";63
"Newton";36.202;0.031;0.4951;0.0138;0.3761;0.8906;"Test";63
"C-SGD";25.894;0.031;0.4951;0.0129;0.3533;0.845;"Test";63
"B-SGD";15.346;0.0312;0.4951;0.0129;0.3182;0.8131;"Test";63
"AvaGrad";21.597;0.0372;0.0084;0.0225;-0.06;0.2942;"Full";64
"Fisher";69.974;0.0338;0.0076;0.014;0.3537;0.8623;"Full";64
"NBWaVE";55.809;0.0331;0.0075;0.0135;0.5122;0.9907;"Full";64
"CMF";100.273;0.0341;0.0077;0.0171;0.0542;0.5802;"Full";64
"NMF";NA;NA;NA;NA;NA;NA;"Full";64
"NNLM";67.643;0.0331;0.0075;0.0128;-0.0149;0.7149;"Full";64
"AIRWLS";84.071;0.0323;0.0073;0.0115;0.5057;0.9909;"Full";64
"Newton";46.648;0.0323;0.0073;0.0115;0.4999;0.9949;"Full";64
"C-SGD";26.09;0.0322;0.0073;0.0141;0.3653;0.919;"Full";64
"B-SGD";15.625;0.032;0.0073;0.0137;0.3642;0.8612;"Full";64
"AvaGrad";21.597;0.037;0.1463;0.0222;-0.06;0.2942;"Train";64
"Fisher";69.974;0.0335;0.1457;0.0118;0.3537;0.8623;"Train";64
"NBWaVE";55.809;0.0327;0.1455;0.0129;0.5122;0.9907;"Train";64
"CMF";100.273;0.0339;0.1458;0.0123;0.0542;0.5802;"Train";64
"NMF";NA;NA;NA;NA;NA;NA;"Train";64
"NNLM";67.643;0.0329;0.1455;0.0116;-0.0149;0.7149;"Train";64
"AIRWLS";84.071;0.0321;0.1454;0.0105;0.5057;0.9909;"Train";64
"Newton";46.648;0.032;0.1454;0.0104;0.4999;0.9949;"Train";64
"C-SGD";26.09;0.0319;0.1453;0.0131;0.3653;0.919;"Train";64
"B-SGD";15.625;0.0315;0.1453;0.0128;0.3642;0.8612;"Train";64
"AvaGrad";21.597;0.0377;0.4955;0.0234;-0.06;0.2942;"Test";64
"Fisher";69.974;0.0345;0.495;0.0204;0.3537;0.8623;"Test";64
"NBWaVE";55.809;0.0342;0.495;0.0152;0.5122;0.9907;"Test";64
"CMF";100.273;0.0349;0.4951;0.0312;0.0542;0.5802;"Test";64
"NMF";NA;NA;NA;NA;NA;NA;"Test";64
"NNLM";67.643;0.0338;0.4951;0.0164;-0.0149;0.7149;"Test";64
"AIRWLS";84.071;0.0329;0.495;0.0144;0.5057;0.9909;"Test";64
"Newton";46.648;0.0329;0.495;0.0146;0.4999;0.9949;"Test";64
"C-SGD";26.09;0.0333;0.4951;0.0169;0.3653;0.919;"Test";64
"B-SGD";15.625;0.0336;0.4951;0.0162;0.3642;0.8612;"Test";64
"AvaGrad";279.246;0.0378;0.0087;0.0201;-0.0506;0.2672;"Full";65
"Fisher";66.177;0.0345;0.008;0.0134;0.1481;0.5927;"Full";65
"NBWaVE";56.045;0.0334;0.0077;0.0129;0.5142;0.9949;"Full";65
"CMF";100.661;0.0341;0.0079;0.0128;0.0371;0.5137;"Full";65
"NMF";114.039;0.035;0.0081;0.0137;0.019;0.5127;"Full";65
"NNLM";67.681;0.0335;0.0078;0.0117;-0.0066;0.5543;"Full";65
"AIRWLS";71.083;0.0326;0.0075;0.0111;0.4554;0.9591;"Full";65
"Newton";38.741;0.0325;0.0075;0.0111;0.4758;0.9632;"Full";65
"C-SGD";26.286;0.0323;0.0075;0.0116;0.4198;0.9158;"Full";65
"B-SGD";15.448;0.032;0.0074;0.0115;0.3738;0.8976;"Full";65
"AvaGrad";279.246;0.0378;0.1465;0.0199;-0.0506;0.2672;"Train";65
"Fisher";66.177;0.0344;0.1459;0.0121;0.1481;0.5927;"Train";65
"NBWaVE";56.045;0.0331;0.1456;0.0127;0.5142;0.9949;"Train";65
"CMF";100.661;0.034;0.1458;0.0116;0.0371;0.5137;"Train";65
"NMF";114.039;0.035;0.146;0.0129;0.019;0.5127;"Train";65
"NNLM";67.681;0.0335;0.1456;0.0113;-0.0066;0.5543;"Train";65
"AIRWLS";71.083;0.0324;0.1454;0.0105;0.4554;0.9591;"Train";65
"Newton";38.741;0.0324;0.1454;0.0105;0.4758;0.9632;"Train";65
"C-SGD";26.286;0.0321;0.1454;0.0113;0.4198;0.9158;"Train";65
"B-SGD";15.448;0.0317;0.1453;0.0112;0.3738;0.8976;"Train";65
"AvaGrad";279.246;0.0379;0.4958;0.0206;-0.0506;0.2672;"Test";65
"Fisher";66.177;0.0348;0.4954;0.0174;0.1481;0.5927;"Test";65
"NBWaVE";56.045;0.034;0.4953;0.0134;0.5142;0.9949;"Test";65
"CMF";100.661;0.0343;0.4954;0.0161;0.0371;0.5137;"Test";65
"NMF";114.039;0.0352;0.4954;0.0159;0.019;0.5127;"Test";65
"NNLM";67.681;0.0337;0.4954;0.013;-0.0066;0.5543;"Test";65
"AIRWLS";71.083;0.0329;0.4953;0.0129;0.4554;0.9591;"Test";65
"Newton";38.741;0.0328;0.4953;0.0131;0.4758;0.9632;"Test";65
"C-SGD";26.286;0.0328;0.4953;0.0126;0.4198;0.9158;"Test";65
"B-SGD";15.448;0.033;0.4953;0.0124;0.3738;0.8976;"Test";65
"AvaGrad";285.446;0.0352;0.0081;0.0246;-0.0282;0.255;"Full";66
"Fisher";51.758;0.0316;0.0073;0.0151;0.2971;0.799;"Full";66
"NBWaVE";109.105;0.0309;0.0072;0.0147;0.4903;0.9906;"Full";66
"CMF";97.075;0.0319;0.0074;Inf;0.1982;0.7294;"Full";66
"NMF";80.511;0.0329;0.0076;0.0173;0.1967;0.7782;"Full";66
"NNLM";67.17;0.0311;0.0072;0.0145;-0.0173;0.8058;"Full";66
"AIRWLS";81.353;0.0301;0.007;0.0127;0.4332;0.9472;"Full";66
"Newton";37.763;0.0301;0.007;0.0127;0.5172;0.9599;"Full";66
"C-SGD";25.882;0.0298;0.007;0.0131;0.4733;0.98;"Full";66
"B-SGD";15.238;0.0297;0.0069;0.0133;0.449;0.9336;"Full";66
"AvaGrad";285.446;0.0352;0.1463;0.0244;-0.0282;0.255;"Train";66
"Fisher";51.758;0.0315;0.1456;0.0136;0.2971;0.799;"Train";66
"NBWaVE";109.105;0.0307;0.1454;0.0144;0.4903;0.9906;"Train";66
"CMF";97.075;0.0318;0.1456;Inf;0.1982;0.7294;"Train";66
"NMF";80.511;0.0328;0.1459;0.0162;0.1967;0.7782;"Train";66
"NNLM";67.17;0.031;0.1454;0.0137;-0.0173;0.8058;"Train";66
"AIRWLS";81.353;0.0301;0.1453;0.0118;0.4332;0.9472;"Train";66
"Newton";37.763;0.03;0.1453;0.0118;0.5172;0.9599;"Train";66
"C-SGD";25.882;0.0297;0.1452;0.0128;0.4733;0.98;"Train";66
"B-SGD";15.238;0.0294;0.1452;0.0129;0.449;0.9336;"Train";66
"AvaGrad";285.446;0.0353;0.4951;0.0251;-0.0282;0.255;"Test";66
"Fisher";51.758;0.0318;0.4946;0.0194;0.2971;0.799;"Test";66
"NBWaVE";109.105;0.0315;0.4946;0.0155;0.4903;0.9906;"Test";66
"CMF";97.075;0.0323;0.4949;Inf;0.1982;0.7294;"Test";66
"NMF";80.511;0.0331;0.4947;0.0202;0.1967;0.7782;"Test";66
"NNLM";67.17;0.0313;0.4947;0.0168;-0.0173;0.8058;"Test";66
"AIRWLS";81.353;0.0304;0.4946;0.0152;0.4332;0.9472;"Test";66
"Newton";37.763;0.0303;0.4946;0.0155;0.5172;0.9599;"Test";66
"C-SGD";25.882;0.0303;0.4946;0.0141;0.4733;0.98;"Test";66
"B-SGD";15.238;0.0305;0.4946;0.0142;0.449;0.9336;"Test";66
"AvaGrad";288.044;0.0377;0.0084;0.023;-0.0184;0.2557;"Full";67
"Fisher";74.871;0.0336;0.0075;0.0139;0.2944;0.7647;"Full";67
"NBWaVE";55.163;0.0329;0.0073;0.0136;0.4049;0.9275;"Full";67
"CMF";104.77;0.0337;0.0076;Inf;0.0545;0.7609;"Full";67
"NMF";NA;NA;NA;NA;NA;NA;"Full";67
"NNLM";67.257;0.033;0.0074;Inf;0.0455;0.8198;"Full";67
"AIRWLS";67.336;0.0321;0.0072;0.0115;0.4825;0.9474;"Full";67
"Newton";47.15;0.0321;0.0072;0.0116;0.4384;0.929;"Full";67
"C-SGD";26.113;0.0319;0.0072;0.0123;0.4479;0.9443;"Full";67
"B-SGD";15.765;0.0318;0.0071;0.0126;0.3689;0.8524;"Full";67
"AvaGrad";288.044;0.0377;0.1466;0.0228;-0.0184;0.2557;"Train";67
"Fisher";74.871;0.0335;0.1458;0.0123;0.2944;0.7647;"Train";67
"NBWaVE";55.163;0.0326;0.1456;0.0134;0.4049;0.9275;"Train";67
"CMF";104.77;0.0336;0.1458;0.0124;0.0545;0.7609;"Train";67
"NMF";NA;NA;NA;NA;NA;NA;"Train";67
"NNLM";67.257;0.0329;0.1457;0.012;0.0455;0.8198;"Train";67
"AIRWLS";67.336;0.032;0.1455;0.0107;0.4825;0.9474;"Train";67
"Newton";47.15;0.032;0.1455;0.0107;0.4384;0.929;"Train";67
"C-SGD";26.113;0.0316;0.1455;0.012;0.4479;0.9443;"Train";67
"B-SGD";15.765;0.0313;0.1454;0.0123;0.3689;0.8524;"Train";67
"AvaGrad";288.044;0.0378;0.4951;0.0238;-0.0184;0.2557;"Test";67
"Fisher";74.871;0.034;0.4946;0.0185;0.2944;0.7647;"Test";67
"NBWaVE";55.163;0.0338;0.4946;0.0142;0.4049;0.9275;"Test";67
"CMF";104.77;0.034;0.4947;Inf;0.0545;0.7609;"Test";67
"NMF";NA;NA;NA;NA;NA;NA;"Test";67
"NNLM";67.257;0.0333;0.4947;Inf;0.0455;0.8198;"Test";67
"AIRWLS";67.336;0.0324;0.4945;0.0137;0.4825;0.9474;"Test";67
"Newton";47.15;0.0324;0.4945;0.0143;0.4384;0.929;"Test";67
"C-SGD";26.113;0.0326;0.4945;0.0133;0.4479;0.9443;"Test";67
"B-SGD";15.765;0.033;0.4946;0.0134;0.3689;0.8524;"Test";67
"AvaGrad";21.412;0.0378;0.0081;0.0216;-0.0248;0.2605;"Full";68
"Fisher";53.933;0.0339;0.0073;0.0148;0.3404;0.8456;"Full";68
"NBWaVE";56.332;0.0331;0.0071;0.0146;0.4998;0.9956;"Full";68
"CMF";105.124;0.0341;0.0073;0.0153;0.0321;0.5454;"Full";68
"NMF";114.071;0.0352;0.0075;0.0165;-0.1024;0.5119;"Full";68
"NNLM";67.199;0.0332;0.0072;0.014;0.0018;0.7497;"Full";68
"AIRWLS";67.32;0.0322;0.0069;0.0125;0.5083;0.9854;"Full";68
"Newton";47.266;0.0322;0.0069;0.0126;0.5121;0.9789;"Full";68
"C-SGD";26.16;0.032;0.0069;0.013;0.4373;0.9401;"Full";68
"B-SGD";15.696;0.0318;0.0069;0.0132;0.4105;0.9232;"Full";68
"AvaGrad";21.412;0.0379;0.1465;0.0214;-0.0248;0.2605;"Train";68
"Fisher";53.933;0.0338;0.1458;0.0135;0.3404;0.8456;"Train";68
"NBWaVE";56.332;0.0329;0.1456;0.0144;0.4998;0.9956;"Train";68
"CMF";105.124;0.0341;0.1458;0.0139;0.0321;0.5454;"Train";68
"NMF";114.071;0.0352;0.146;0.0156;-0.1024;0.5119;"Train";68
"NNLM";67.199;0.0332;0.1457;0.0134;0.0018;0.7497;"Train";68
"AIRWLS";67.32;0.0321;0.1455;0.0119;0.5083;0.9854;"Train";68
"Newton";47.266;0.0321;0.1455;0.0119;0.5121;0.9789;"Train";68
"C-SGD";26.16;0.0319;0.1454;0.0127;0.4373;0.9401;"Train";68
"B-SGD";15.696;0.0315;0.1454;0.0129;0.4105;0.9232;"Train";68
"AvaGrad";21.412;0.0377;0.4946;0.0219;-0.0248;0.2605;"Test";68
"Fisher";53.933;0.0339;0.4942;0.0184;0.3404;0.8456;"Test";68
"NBWaVE";56.332;0.0336;0.4942;0.015;0.4998;0.9956;"Test";68
"CMF";105.124;0.0341;0.4943;0.0193;0.0321;0.5454;"Test";68
"NMF";114.071;0.0351;0.4943;0.0189;-0.1024;0.5119;"Test";68
"NNLM";67.199;0.0332;0.4942;0.0156;0.0018;0.7497;"Test";68
"AIRWLS";67.32;0.0322;0.4941;0.0145;0.5083;0.9854;"Test";68
"Newton";47.266;0.0323;0.4941;0.0145;0.5121;0.9789;"Test";68
"C-SGD";26.16;0.0324;0.4941;0.0139;0.4373;0.9401;"Test";68
"B-SGD";15.696;0.0327;0.4942;0.014;0.4105;0.9232;"Test";68
"AvaGrad";29.143;0.0371;0.0084;0.0182;-0.0229;0.2569;"Full";69
"Fisher";48.766;0.0341;0.0078;0.0127;0.1204;0.5822;"Full";69
"NBWaVE";59.149;0.0332;0.0076;0.0125;0.4074;0.914;"Full";69
"CMF";102.88;0.0339;0.0077;0.0125;0.0228;0.3808;"Full";69
"NMF";NA;NA;NA;NA;NA;NA;"Full";69
"NNLM";67.288;0.0331;0.0076;0.0113;0.0108;0.5793;"Full";69
"AIRWLS";81.094;0.0326;0.0075;0.0111;0.3439;0.8623;"Full";69
"Newton";46.696;0.0326;0.0075;0.0111;0.3509;0.862;"Full";69
